          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.57357E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14876E+02  0.22154E+02 -0.37030E+02 -0.40443E+01  0.45146E+01  0.42667E+01      982.00
  0.24210E-01  0.57220E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.15257E+02  0.21697E+02 -0.36954E+02 -0.40660E+01  0.46509E+01  0.43208E+01      982.00
  0.48428E-01  0.57215E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.15786E+02  0.21170E+02 -0.36955E+02 -0.40532E+01  0.48499E+01  0.44409E+01      982.00
  0.72650E-01  0.57345E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.16466E+02  0.20556E+02 -0.37022E+02 -0.39898E+01  0.51312E+01  0.46601E+01      982.00
  0.96860E-01  0.57558E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17232E+02  0.19882E+02 -0.37114E+02 -0.38672E+01  0.54660E+01  0.49629E+01      982.00
  0.12104E+00  0.57742E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17962E+02  0.19217E+02 -0.37179E+02 -0.36846E+01  0.57420E+01  0.52671E+01      982.00
  0.14519E+00  0.57870E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18602E+02  0.18619E+02 -0.37222E+02 -0.34411E+01  0.58879E+01  0.55399E+01      982.00
  0.16931E+00  0.57947E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19138E+02  0.18117E+02 -0.37255E+02 -0.31500E+01  0.58953E+01  0.57799E+01      982.00
  0.19342E+00  0.57994E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19584E+02  0.17701E+02 -0.37284E+02 -0.28290E+01  0.58011E+01  0.59979E+01      982.00
  0.21752E+00  0.58034E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19973E+02  0.17341E+02 -0.37314E+02 -0.24863E+01  0.56523E+01  0.62078E+01      982.00
  0.24164E+00  0.58070E+02    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20313E+02  0.17030E+02 -0.37342E+02 -0.21393E+01  0.54739E+01  0.64022E+01      982.00
  0.26575E+00  0.58112E+02    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20623E+02  0.16747E+02 -0.37370E+02 -0.17916E+01  0.52890E+01  0.65827E+01      982.00
