  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   4.000   0.001   0.028   0.168   0.099   0.002   0.230   0.018
   0.025   4.000   0.001   0.026   0.162   0.099   0.002   0.230   0.019
   0.050   4.000   0.001   0.024   0.156   0.100   0.002   0.229   0.020
   0.075   4.000   0.001   0.023   0.151   0.100   0.002   0.228   0.022
   0.100   4.000   0.001   0.021   0.146   0.101   0.002   0.226   0.025
   0.125   5.000   0.001   0.020   0.143   0.101   0.002   0.226   0.028
   0.150   6.000   0.001   0.019   0.140   0.101   0.002   0.225   0.032
   0.175   6.000   0.001   0.018   0.139   0.102   0.002   0.226   0.036
   0.200   6.000   0.001   0.017   0.139   0.102   0.002   0.228   0.041
   0.225   6.000   0.002   0.016   0.139   0.103   0.002   0.230   0.048
   0.250   6.000   0.002   0.015   0.140   0.103   0.002   0.233   0.055
   0.275   6.000   0.002   0.013   0.141   0.104   0.002   0.237   0.063
   0.300   5.000   0.002   0.012   0.142   0.104   0.002   0.241   0.072
   0.325   5.000   0.002   0.010   0.143   0.104   0.002   0.245   0.081
   0.350   5.000   0.003   0.009   0.144   0.104   0.003   0.248   0.092
   0.375   6.000   0.003   0.008   0.144   0.104   0.003   0.252   0.103
   0.400   6.000   0.003   0.007   0.143   0.103   0.003   0.255   0.114
   0.425   6.000   0.003   0.006   0.142   0.102   0.003   0.258   0.125
   0.450   6.000   0.004   0.005   0.141   0.101   0.003   0.261   0.137
   0.475   6.000   0.004   0.004   0.139   0.100   0.003   0.263   0.149
   0.500   6.000   0.004   0.003   0.137   0.099   0.004   0.265   0.161
   0.525   6.000   0.005   0.003   0.134   0.097   0.004   0.266   0.173
   0.550   6.000   0.005   0.002   0.132   0.096   0.004   0.267   0.185
   0.575   6.000   0.005   0.002   0.129   0.094   0.004   0.267   0.196
   0.600   7.000   0.005   0.001   0.126   0.093   0.004   0.268   0.208
   0.625   7.000   0.006   0.001   0.123   0.091   0.004   0.268   0.219
   0.650   7.000   0.006   0.001   0.120   0.090   0.005   0.267   0.230
   0.675   8.000   0.006   0.001   0.117   0.088   0.005   0.267   0.241
   0.700   8.000   0.006   0.001   0.114   0.087   0.005   0.266   0.252
   0.725   8.000   0.006   0.001   0.111   0.085   0.005   0.266   0.262
   0.750   8.000   0.006   0.001   0.108   0.084   0.005   0.265   0.272
   0.775   8.000   0.006   0.001   0.105   0.083   0.005   0.264   0.282
   0.800   8.000   0.006   0.001   0.102   0.082   0.005   0.262   0.291
   0.825   8.000   0.006   0.000   0.100   0.081   0.005   0.261   0.300
   0.850   8.000   0.006   0.000   0.097   0.079   0.005   0.260   0.309
   0.875   9.000   0.006   0.000   0.095   0.078   0.005   0.259   0.317
   0.900   9.000   0.006   0.000   0.092   0.078   0.005   0.257   0.325
   0.925   9.000   0.006   0.000   0.090   0.076   0.005   0.255   0.332
   0.950   9.000   0.006   0.000   0.087   0.075   0.005   0.253   0.337
   0.975   9.000   0.006   0.000   0.085   0.074   0.005   0.250   0.343
   1.000   9.000   0.005   0.000   0.083   0.074   0.005   0.248   0.348
