  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  24.000   0.117   0.117   0.234
   0.025  24.000   0.117   0.117   0.234
   0.050  24.000   0.117   0.117   0.233
   0.075  23.000   0.117   0.116   0.233
   0.100  22.000   0.117   0.116   0.233
   0.125  24.000   0.115   0.116   0.231
   0.150  27.000   0.113   0.115   0.228
   0.175  27.000   0.111   0.113   0.225
   0.200  26.000   0.108   0.111   0.221
   0.225  27.000   0.105   0.109   0.216
   0.250  26.000   0.102   0.106   0.211
   0.275  26.000   0.099   0.104   0.205
   0.300  26.000   0.096   0.101   0.199
   0.325  26.000   0.093   0.098   0.194
   0.350  26.000   0.090   0.096   0.188
   0.375  26.000   0.087   0.093   0.182
   0.400  26.000   0.084   0.090   0.177
   0.425  26.000   0.082   0.088   0.172
   0.450  27.000   0.079   0.085   0.167
   0.475  27.000   0.077   0.083   0.162
   0.500  28.000   0.075   0.081   0.158
   0.525  28.000   0.073   0.079   0.154
   0.550  28.000   0.071   0.077   0.150
   0.575  28.000   0.070   0.075   0.147
   0.600  28.000   0.068   0.073   0.143
   0.625  28.000   0.067   0.072   0.140
   0.650  28.000   0.065   0.070   0.137
   0.675  28.000   0.064   0.069   0.135
   0.700  28.000   0.063   0.068   0.132
   0.725  28.000   0.061   0.066   0.130
   0.750  28.000   0.060   0.065   0.128
   0.775  28.000   0.059   0.064   0.125
   0.800  28.000   0.058   0.063   0.123
   0.825  28.000   0.058   0.062   0.122
   0.850  28.000   0.057   0.061   0.120
   0.875  28.000   0.056   0.060   0.118
   0.900  28.000   0.055   0.060   0.117
   0.925  28.000   0.055   0.059   0.115
   0.950  28.000   0.054   0.058   0.114
   0.975  28.000   0.054   0.058   0.114
   1.000  28.000   0.054   0.058   0.114
