  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  21.000   0.128   0.135   0.265
   0.025  21.000   0.130   0.137   0.269
   0.050  22.000   0.131   0.138   0.272
   0.075  22.000   0.132   0.138   0.273
   0.100  22.000   0.131   0.138   0.272
   0.125  22.000   0.130   0.137   0.270
   0.150  22.000   0.128   0.135   0.267
   0.175  22.000   0.126   0.133   0.262
   0.200  22.000   0.123   0.130   0.256
   0.225  22.000   0.120   0.127   0.250
   0.250  22.000   0.116   0.124   0.244
   0.275  22.000   0.113   0.121   0.237
   0.300  22.000   0.110   0.118   0.231
   0.325  22.000   0.106   0.115   0.224
   0.350  22.000   0.103   0.111   0.218
   0.375  21.000   0.100   0.108   0.212
   0.400  21.000   0.098   0.105   0.206
   0.425  20.000   0.095   0.102   0.201
   0.450  19.000   0.093   0.099   0.195
   0.475  19.000   0.090   0.096   0.189
   0.500  18.000   0.088   0.094   0.184
   0.525  17.000   0.087   0.093   0.182
   0.550  19.000   0.087   0.093   0.182
   0.575  20.000   0.088   0.093   0.183
   0.600  20.000   0.088   0.093   0.184
   0.625  21.000   0.088   0.094   0.184
   0.650  21.000   0.087   0.093   0.183
   0.675  23.000   0.086   0.093   0.182
   0.700  23.000   0.085   0.092   0.180
   0.725  23.000   0.084   0.091   0.178
   0.750  23.000   0.083   0.090   0.175
   0.775  23.000   0.081   0.088   0.173
   0.800  22.000   0.080   0.087   0.170
   0.825  21.000   0.079   0.086   0.168
   0.850  21.000   0.078   0.085   0.165
   0.875  21.000   0.077   0.083   0.163
   0.900  21.000   0.077   0.083   0.163
   0.925  21.000   0.077   0.083   0.163
   0.950  21.000   0.076   0.083   0.163
   0.975  21.000   0.076   0.083   0.163
   1.000  21.000   0.076   0.083   0.163
