  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.005   0.016   0.268   0.001   0.021   0.191
   0.025   5.000   0.006   0.012   0.267   0.001   0.020   0.192
   0.050   5.000   0.007   0.008   0.266   0.001   0.019   0.191
   0.075   5.000   0.009   0.005   0.264   0.001   0.018   0.189
   0.100   5.000   0.011   0.004   0.261   0.001   0.017   0.188
   0.125   5.000   0.013   0.002   0.258   0.001   0.016   0.187
   0.150   6.000   0.015   0.001   0.256   0.001   0.015   0.189
   0.175   6.000   0.017   0.001   0.254   0.001   0.014   0.191
   0.200   6.000   0.019   0.000   0.252   0.001   0.013   0.195
   0.225   5.000   0.022   0.000   0.250   0.000   0.012   0.199
   0.250   5.000   0.025   0.000   0.249   0.000   0.011   0.205
   0.275   5.000   0.028   0.000   0.248   0.000   0.010   0.211
   0.300   6.000   0.031   0.000   0.247   0.000   0.009   0.217
   0.325   7.000   0.035   0.000   0.246   0.000   0.008   0.224
   0.350   7.000   0.038   0.000   0.245   0.000   0.007   0.231
   0.375   7.000   0.042   0.000   0.244   0.000   0.006   0.238
   0.400   7.000   0.046   0.000   0.243   0.000   0.005   0.245
   0.425   7.000   0.050   0.000   0.242   0.000   0.004   0.252
   0.450   7.000   0.054   0.000   0.241   0.000   0.003   0.258
   0.475   7.000   0.058   0.000   0.240   0.000   0.003   0.265
   0.500   7.000   0.062   0.000   0.239   0.000   0.002   0.271
   0.525   7.000   0.066   0.000   0.238   0.000   0.002   0.277
   0.550   7.000   0.070   0.000   0.237   0.000   0.001   0.282
   0.575   7.000   0.074   0.000   0.236   0.000   0.001   0.287
   0.600   7.000   0.078   0.000   0.234   0.000   0.001   0.292
   0.625   7.000   0.082   0.000   0.233   0.000   0.001   0.297
   0.650   7.000   0.086   0.000   0.232   0.000   0.000   0.301
   0.675   7.000   0.090   0.000   0.230   0.000   0.000   0.305
   0.700   7.000   0.094   0.000   0.229   0.000   0.000   0.309
   0.725   7.000   0.097   0.000   0.228   0.000   0.000   0.313
   0.750   7.000   0.101   0.000   0.226   0.000   0.000   0.316
   0.775   7.000   0.104   0.000   0.225   0.000   0.000   0.319
   0.800   7.000   0.108   0.000   0.224   0.000   0.000   0.322
   0.825   7.000   0.111   0.000   0.223   0.000   0.000   0.325
   0.850   7.000   0.114   0.000   0.221   0.000   0.000   0.328
   0.875   7.000   0.117   0.000   0.220   0.000   0.000   0.330
   0.900   7.000   0.120   0.000   0.219   0.000   0.000   0.333
   0.925   7.000   0.122   0.000   0.218   0.000   0.000   0.335
   0.950   6.000   0.125   0.000   0.217   0.000   0.000   0.337
   0.975   7.000   0.127   0.000   0.216   0.000   0.000   0.339
   1.000   7.000   0.130   0.000   0.215   0.000   0.000   0.341
