          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.63020E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20185E+02  0.21405E+02 -0.41590E+02 -0.63473E+00  0.12437E+01  0.49245E+01      982.00
  0.24748E-01  0.63264E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.21249E+02  0.20469E+02 -0.41718E+02 -0.55869E+00  0.93156E+00  0.52403E+01      982.00
  0.49477E-01  0.63470E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.22162E+02  0.19643E+02 -0.41806E+02 -0.43704E+00  0.80134E+00  0.54426E+01      982.00
  0.74177E-01  0.63634E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.22880E+02  0.18979E+02 -0.41859E+02 -0.30522E+00  0.81520E+00  0.55757E+01      982.00
  0.98844E-01  0.63774E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.23439E+02  0.18457E+02 -0.41895E+02 -0.18835E+00  0.90929E+00  0.56780E+01      982.00
  0.12348E+00  0.63930E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.23879E+02  0.18064E+02 -0.41943E+02 -0.93723E-01  0.10454E+01  0.57762E+01      982.00
  0.14808E+00  0.64094E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.24238E+02  0.17760E+02 -0.41997E+02 -0.21983E-01  0.11935E+01  0.58817E+01      982.00
  0.17265E+00  0.64288E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.24538E+02  0.17535E+02 -0.42072E+02  0.30901E-01  0.13450E+01  0.60037E+01      982.00
  0.19719E+00  0.64507E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.24808E+02  0.17355E+02 -0.42163E+02  0.66523E-01  0.14872E+01  0.61368E+01      982.00
  0.22171E+00  0.64752E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.25056E+02  0.17215E+02 -0.42271E+02  0.88752E-01  0.16217E+01  0.62818E+01      982.00
