  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000  11.000   0.000   0.000   0.000   0.049   0.032   0.000   0.359
   0.025  11.000   0.000   0.000   0.000   0.052   0.032   0.000   0.354
   0.050  11.000   0.000   0.000   0.000   0.055   0.034   0.000   0.351
   0.075  11.000   0.000   0.000   0.000   0.058   0.035   0.000   0.351
   0.100  11.000   0.000   0.000   0.000   0.061   0.037   0.000   0.348
   0.125  10.000   0.000   0.000   0.000   0.064   0.039   0.000   0.341
   0.150  10.000   0.001   0.000   0.000   0.068   0.040   0.000   0.332
   0.175  10.000   0.001   0.000   0.000   0.071   0.040   0.000   0.325
   0.200  10.000   0.001   0.001   0.000   0.075   0.040   0.000   0.322
   0.225  10.000   0.001   0.001   0.000   0.079   0.039   0.000   0.322
   0.250  10.000   0.001   0.002   0.000   0.083   0.039   0.000   0.324
   0.275   9.000   0.001   0.002   0.000   0.087   0.039   0.000   0.328
   0.300   9.000   0.001   0.003   0.000   0.091   0.039   0.000   0.333
   0.325   9.000   0.001   0.004   0.000   0.094   0.040   0.000   0.339
   0.350   9.000   0.002   0.004   0.000   0.098   0.040   0.000   0.345
   0.375  10.000   0.002   0.005   0.000   0.102   0.041   0.000   0.352
   0.400  10.000   0.002   0.006   0.000   0.105   0.042   0.000   0.359
   0.425  10.000   0.002   0.007   0.000   0.108   0.043   0.000   0.366
   0.450  10.000   0.003   0.007   0.000   0.112   0.044   0.000   0.372
   0.475  10.000   0.003   0.008   0.000   0.115   0.045   0.000   0.379
   0.500  10.000   0.003   0.008   0.000   0.118   0.046   0.000   0.385
   0.525  10.000   0.003   0.009   0.000   0.121   0.047   0.000   0.390
   0.550  10.000   0.004   0.010   0.000   0.124   0.048   0.000   0.396
   0.575  10.000   0.004   0.010   0.000   0.127   0.049   0.000   0.401
   0.600  10.000   0.004   0.011   0.000   0.129   0.051   0.000   0.405
   0.625  10.000   0.004   0.011   0.000   0.132   0.052   0.000   0.409
   0.650  10.000   0.005   0.012   0.000   0.135   0.053   0.000   0.413
   0.675  10.000   0.005   0.012   0.000   0.137   0.054   0.000   0.416
   0.700  10.000   0.005   0.013   0.000   0.139   0.055   0.000   0.420
   0.725  10.000   0.006   0.013   0.000   0.141   0.056   0.000   0.422
   0.750  10.000   0.006   0.013   0.000   0.143   0.057   0.000   0.425
   0.775  10.000   0.006   0.014   0.000   0.145   0.058   0.000   0.427
   0.800  10.000   0.006   0.014   0.000   0.147   0.059   0.000   0.429
   0.825  10.000   0.007   0.014   0.000   0.149   0.060   0.000   0.431
   0.850  10.000   0.007   0.015   0.000   0.151   0.061   0.000   0.433
   0.875  10.000   0.007   0.015   0.000   0.153   0.062   0.000   0.434
   0.900  10.000   0.007   0.015   0.000   0.154   0.063   0.000   0.436
   0.925  10.000   0.008   0.015   0.000   0.155   0.063   0.000   0.434
   0.950  11.000   0.008   0.015   0.000   0.156   0.064   0.000   0.432
   0.975  11.000   0.008   0.015   0.000   0.156   0.064   0.000   0.431
   1.000  11.000   0.008   0.015   0.000   0.157   0.065   0.000   0.429
