  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.000   0.098   0.194   0.145   0.002   0.082
   0.025   6.000   0.000   0.100   0.190   0.145   0.002   0.083
   0.050   6.000   0.000   0.104   0.186   0.145   0.001   0.085
   0.075   6.000   0.000   0.109   0.183   0.145   0.001   0.089
   0.100   6.000   0.000   0.115   0.179   0.144   0.001   0.095
   0.125   6.000   0.000   0.120   0.175   0.144   0.001   0.100
   0.150   6.000   0.000   0.125   0.171   0.144   0.001   0.106
   0.175   6.000   0.000   0.130   0.168   0.145   0.001   0.111
   0.200   6.000   0.000   0.134   0.165   0.147   0.001   0.116
   0.225   6.000   0.000   0.137   0.164   0.150   0.001   0.121
   0.250   6.000   0.000   0.140   0.163   0.154   0.001   0.126
   0.275   7.000   0.000   0.143   0.162   0.159   0.001   0.131
   0.300   7.000   0.000   0.145   0.163   0.165   0.001   0.135
   0.325   7.000   0.000   0.148   0.163   0.170   0.001   0.139
   0.350   7.000   0.000   0.150   0.164   0.176   0.001   0.142
   0.375   7.000   0.000   0.152   0.165   0.183   0.001   0.145
   0.400   7.000   0.000   0.154   0.166   0.189   0.001   0.147
   0.425   7.000   0.000   0.155   0.168   0.196   0.001   0.148
   0.450   6.000   0.000   0.157   0.169   0.203   0.001   0.149
   0.475   6.000   0.000   0.158   0.170   0.210   0.001   0.149
   0.500   6.000   0.000   0.159   0.172   0.217   0.001   0.148
   0.525   6.000   0.000   0.160   0.173   0.225   0.001   0.147
   0.550   6.000   0.000   0.161   0.174   0.232   0.001   0.145
   0.575   6.000   0.000   0.162   0.175   0.241   0.001   0.142
   0.600   6.000   0.000   0.162   0.176   0.249   0.001   0.139
   0.625   6.000   0.000   0.163   0.177   0.258   0.001   0.135
   0.650   6.000   0.000   0.163   0.178   0.267   0.001   0.130
   0.675   6.000   0.000   0.163   0.179   0.276   0.001   0.124
   0.700   6.000   0.000   0.164   0.180   0.286   0.002   0.118
   0.725   6.000   0.000   0.164   0.181   0.296   0.002   0.111
   0.750   6.000   0.000   0.164   0.182   0.307   0.002   0.104
   0.775   6.000   0.000   0.164   0.183   0.318   0.002   0.095
   0.800   6.000   0.000   0.164   0.185   0.329   0.002   0.087
   0.825   5.000   0.000   0.164   0.186   0.341   0.002   0.077
   0.850   4.000   0.000   0.164   0.187   0.353   0.002   0.068
   0.875   4.000   0.000   0.164   0.188   0.365   0.002   0.058
   0.900   4.000   0.000   0.165   0.189   0.377   0.002   0.048
   0.925   4.000   0.000   0.165   0.190   0.389   0.002   0.038
   0.950   3.000   0.000   0.166   0.190   0.400   0.002   0.029
   0.975   3.000   0.000   0.167   0.190   0.410   0.002   0.021
   1.000   3.000   0.000   0.167   0.189   0.418   0.002   0.014
