  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   7.000   0.116   0.057   0.022   0.138   0.098   0.033
   0.025   6.000   0.113   0.056   0.021   0.135   0.100   0.031
   0.050   6.000   0.109   0.055   0.020   0.132   0.103   0.030
   0.075   6.000   0.107   0.055   0.020   0.129   0.108   0.029
   0.100   6.000   0.106   0.056   0.019   0.125   0.114   0.028
   0.125   6.000   0.105   0.058   0.018   0.122   0.122   0.028
   0.150   6.000   0.104   0.060   0.018   0.118   0.132   0.028
   0.175   6.000   0.104   0.062   0.017   0.114   0.142   0.028
   0.200   6.000   0.102   0.064   0.016   0.110   0.150   0.027
   0.225   6.000   0.101   0.067   0.016   0.107   0.157   0.026
   0.250   6.000   0.099   0.069   0.015   0.107   0.163   0.026
   0.275   6.000   0.099   0.071   0.015   0.108   0.168   0.026
   0.300   5.000   0.099   0.073   0.014   0.111   0.172   0.026
   0.325   5.000   0.099   0.075   0.014   0.114   0.177   0.028
   0.350   6.000   0.099   0.077   0.014   0.118   0.180   0.030
   0.375   6.000   0.100   0.078   0.014   0.122   0.184   0.033
   0.400   7.000   0.100   0.080   0.014   0.126   0.187   0.037
   0.425   8.000   0.101   0.081   0.013   0.129   0.189   0.042
   0.450   8.000   0.101   0.082   0.013   0.133   0.192   0.048
   0.475   8.000   0.101   0.082   0.013   0.136   0.193   0.054
   0.500   8.000   0.100   0.083   0.013   0.139   0.195   0.061
   0.525   8.000   0.100   0.083   0.013   0.142   0.196   0.069
   0.550   8.000   0.099   0.083   0.012   0.144   0.196   0.077
   0.575   8.000   0.097   0.083   0.012   0.146   0.196   0.086
   0.600   8.000   0.095   0.083   0.012   0.148   0.196   0.095
   0.625   8.000   0.093   0.082   0.011   0.150   0.196   0.104
   0.650   7.000   0.091   0.082   0.011   0.151   0.195   0.114
   0.675   7.000   0.089   0.082   0.010   0.153   0.194   0.123
   0.700   7.000   0.086   0.081   0.010   0.154   0.193   0.133
   0.725   7.000   0.083   0.081   0.009   0.155   0.191   0.142
   0.750   7.000   0.081   0.080   0.009   0.156   0.190   0.152
   0.775   7.000   0.078   0.080   0.008   0.158   0.188   0.161
   0.800   7.000   0.075   0.079   0.007   0.159   0.186   0.170
   0.825   7.000   0.072   0.079   0.007   0.160   0.184   0.179
   0.850   7.000   0.069   0.079   0.006   0.161   0.181   0.188
   0.875   7.000   0.066   0.078   0.006   0.162   0.179   0.197
   0.900   7.000   0.062   0.078   0.005   0.163   0.176   0.203
   0.925   7.000   0.059   0.077   0.005   0.164   0.172   0.209
   0.950   7.000   0.056   0.077   0.004   0.164   0.169   0.215
   0.975   7.000   0.052   0.076   0.004   0.165   0.166   0.221
   1.000   7.000   0.049   0.076   0.003   0.166   0.163   0.226
