          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.68972E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22022E+02  0.23623E+02 -0.45645E+02 -0.14918E+01  0.79544E+00 -0.44294E+01      982.00
  0.24817E-01  0.68780E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.21954E+02  0.23576E+02 -0.45530E+02 -0.15362E+01  0.81884E+00 -0.42989E+01      982.00
  0.49641E-01  0.68614E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.21908E+02  0.23527E+02 -0.45435E+02 -0.15736E+01  0.84033E+00 -0.41447E+01      982.00
  0.74473E-01  0.68537E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.21896E+02  0.23509E+02 -0.45405E+02 -0.16167E+01  0.86332E+00 -0.39448E+01      982.00
  0.99316E-01  0.68544E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21914E+02  0.23520E+02 -0.45434E+02 -0.16652E+01  0.88463E+00 -0.37004E+01      982.00
  0.12417E+00  0.68623E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21958E+02  0.23555E+02 -0.45514E+02 -0.17185E+01  0.90511E+00 -0.34207E+01      982.00
  0.14904E+00  0.68798E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22037E+02  0.23619E+02 -0.45656E+02 -0.17740E+01  0.92603E+00 -0.31219E+01      982.00
  0.17393E+00  0.69022E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22130E+02  0.23700E+02 -0.45830E+02 -0.18333E+01  0.94462E+00 -0.28043E+01      982.00
  0.19883E+00  0.69296E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22239E+02  0.23796E+02 -0.46035E+02 -0.18958E+01  0.96206E+00 -0.24767E+01      982.00
  0.22374E+00  0.69591E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22355E+02  0.23895E+02 -0.46250E+02 -0.19569E+01  0.97786E+00 -0.21614E+01      982.00
  0.24866E+00  0.69899E+02    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22474E+02  0.23995E+02 -0.46469E+02 -0.20169E+01  0.99221E+00 -0.18592E+01      982.00
  0.27359E+00  0.70189E+02    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22586E+02  0.24088E+02 -0.46674E+02 -0.20766E+01  0.10021E+01 -0.15670E+01      982.00
  0.29853E+00  0.70490E+02    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22705E+02  0.24177E+02 -0.46883E+02 -0.21325E+01  0.10114E+01 -0.12983E+01      982.00
  0.32347E+00  0.70778E+02    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22823E+02  0.24258E+02 -0.47081E+02 -0.21857E+01  0.10171E+01 -0.10456E+01      982.00
  0.34842E+00  0.71047E+02    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22938E+02  0.24326E+02 -0.47264E+02 -0.22365E+01  0.10170E+01 -0.80486E+00      982.00
