  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   8.000   0.189   0.117   0.029   0.000   0.000   0.000   0.186
   0.025   8.000   0.182   0.113   0.028   0.000   0.000   0.000   0.183
   0.050   8.000   0.175   0.111   0.026   0.000   0.000   0.000   0.180
   0.075   8.000   0.169   0.109   0.025   0.000   0.000   0.000   0.178
   0.100   8.000   0.163   0.109   0.023   0.000   0.000   0.000   0.178
   0.125   8.000   0.158   0.109   0.022   0.000   0.000   0.000   0.180
   0.150   8.000   0.153   0.110   0.020   0.000   0.000   0.000   0.182
   0.175   8.000   0.149   0.112   0.019   0.000   0.000   0.000   0.186
   0.200   8.000   0.146   0.114   0.018   0.000   0.000   0.000   0.190
   0.225   8.000   0.143   0.117   0.017   0.000   0.000   0.000   0.195
   0.250   8.000   0.141   0.121   0.016   0.000   0.000   0.000   0.201
   0.275   8.000   0.139   0.125   0.015   0.000   0.000   0.000   0.208
   0.300   8.000   0.137   0.129   0.014   0.000   0.000   0.000   0.214
   0.325   8.000   0.136   0.133   0.013   0.000   0.000   0.000   0.221
   0.350   8.000   0.135   0.138   0.012   0.000   0.000   0.000   0.228
   0.375   8.000   0.134   0.143   0.012   0.000   0.000   0.000   0.235
   0.400   8.000   0.133   0.149   0.011   0.000   0.000   0.000   0.241
   0.425   8.000   0.132   0.154   0.010   0.000   0.000   0.000   0.248
   0.450   8.000   0.131   0.160   0.010   0.000   0.000   0.000   0.254
   0.475   8.000   0.129   0.166   0.009   0.000   0.000   0.000   0.260
   0.500   7.000   0.128   0.172   0.008   0.000   0.000   0.000   0.266
   0.525   7.000   0.126   0.179   0.008   0.000   0.000   0.000   0.272
   0.550   7.000   0.124   0.186   0.007   0.000   0.000   0.000   0.277
   0.575   7.000   0.122   0.193   0.006   0.000   0.000   0.000   0.281
   0.600   7.000   0.119   0.200   0.006   0.000   0.000   0.000   0.286
   0.625   7.000   0.116   0.207   0.005   0.000   0.000   0.000   0.290
   0.650   7.000   0.112   0.215   0.004   0.000   0.000   0.000   0.294
   0.675   7.000   0.108   0.223   0.004   0.000   0.000   0.000   0.298
   0.700   7.000   0.103   0.231   0.003   0.000   0.000   0.000   0.301
   0.725   7.000   0.098   0.240   0.003   0.000   0.000   0.000   0.304
   0.750   7.000   0.093   0.248   0.002   0.000   0.000   0.000   0.307
   0.775   7.000   0.087   0.257   0.002   0.000   0.000   0.000   0.310
   0.800   7.000   0.081   0.266   0.001   0.000   0.000   0.000   0.313
   0.825   7.000   0.074   0.275   0.001   0.000   0.000   0.000   0.316
   0.850   7.000   0.068   0.284   0.001   0.000   0.000   0.000   0.318
   0.875   7.000   0.061   0.293   0.000   0.000   0.000   0.000   0.321
   0.900   7.000   0.054   0.302   0.000   0.000   0.000   0.000   0.324
   0.925   7.000   0.047   0.310   0.000   0.000   0.000   0.000   0.326
   0.950   7.000   0.041   0.318   0.000   0.000   0.000   0.000   0.329
   0.975   7.000   0.035   0.326   0.000   0.000   0.000   0.000   0.332
   1.000   7.000   0.029   0.332   0.000   0.000   0.000   0.000   0.333
