  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  18.000   0.115   0.123   0.241
   0.025  20.000   0.118   0.127   0.249
   0.050  20.000   0.121   0.131   0.256
   0.075  20.000   0.123   0.134   0.262
   0.100  21.000   0.125   0.136   0.266
   0.125  21.000   0.126   0.137   0.268
   0.150  21.000   0.127   0.138   0.269
   0.175  21.000   0.127   0.138   0.269
   0.200  21.000   0.126   0.137   0.268
   0.225  21.000   0.125   0.136   0.266
   0.250  21.000   0.124   0.135   0.263
   0.275  22.000   0.122   0.133   0.259
   0.300  22.000   0.120   0.131   0.255
   0.325  22.000   0.118   0.128   0.251
   0.350  23.000   0.116   0.126   0.246
   0.375  22.000   0.113   0.123   0.240
   0.400  22.000   0.111   0.120   0.235
   0.425  22.000   0.108   0.118   0.230
   0.450  22.000   0.106   0.115   0.225
   0.475  22.000   0.104   0.112   0.219
   0.500  22.000   0.101   0.110   0.214
   0.525  20.000   0.099   0.107   0.209
   0.550  20.000   0.097   0.105   0.205
   0.575  20.000   0.095   0.102   0.200
   0.600  20.000   0.093   0.100   0.196
   0.625  20.000   0.091   0.098   0.192
   0.650  20.000   0.090   0.096   0.189
   0.675  20.000   0.088   0.094   0.185
   0.700  21.000   0.087   0.093   0.182
   0.725  21.000   0.085   0.091   0.179
   0.750  21.000   0.084   0.089   0.176
   0.775  21.000   0.083   0.088   0.173
   0.800  21.000   0.082   0.087   0.170
   0.825  21.000   0.081   0.085   0.168
   0.850  21.000   0.080   0.084   0.166
   0.875  21.000   0.078   0.083   0.163
   0.900  21.000   0.077   0.082   0.161
   0.925  21.000   0.076   0.081   0.159
   0.950  21.000   0.075   0.080   0.157
   0.975  21.000   0.074   0.079   0.155
   1.000  21.000   0.074   0.078   0.154
