  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000  12.000   0.000   0.010   0.011   0.017   0.157   0.000   0.242
   0.025  12.000   0.000   0.008   0.010   0.018   0.155   0.000   0.235
   0.050  11.000   0.000   0.007   0.009   0.019   0.152   0.000   0.231
   0.075  11.000   0.000   0.006   0.009   0.020   0.150   0.000   0.229
   0.100  11.000   0.000   0.005   0.009   0.021   0.147   0.000   0.230
   0.125  11.000   0.000   0.004   0.008   0.022   0.145   0.000   0.233
   0.150  11.000   0.000   0.004   0.008   0.024   0.143   0.000   0.237
   0.175  11.000   0.000   0.003   0.008   0.025   0.142   0.000   0.243
   0.200  11.000   0.000   0.003   0.009   0.026   0.142   0.000   0.249
   0.225  11.000   0.000   0.003   0.009   0.027   0.142   0.000   0.256
   0.250  11.000   0.000   0.003   0.010   0.028   0.143   0.000   0.264
   0.275  11.000   0.000   0.003   0.010   0.029   0.145   0.000   0.272
   0.300  11.000   0.000   0.003   0.011   0.031   0.146   0.000   0.281
   0.325  11.000   0.000   0.003   0.012   0.032   0.148   0.000   0.289
   0.350  11.000   0.000   0.003   0.012   0.033   0.150   0.000   0.298
   0.375  11.000   0.000   0.003   0.013   0.035   0.153   0.000   0.306
   0.400  11.000   0.000   0.003   0.014   0.036   0.155   0.000   0.315
   0.425  11.000   0.000   0.003   0.015   0.037   0.157   0.000   0.323
   0.450  11.000   0.000   0.003   0.015   0.039   0.160   0.000   0.330
   0.475  11.000   0.000   0.003   0.016   0.040   0.162   0.000   0.338
   0.500  11.000   0.000   0.002   0.016   0.042   0.164   0.000   0.345
   0.525  11.000   0.000   0.002   0.017   0.043   0.166   0.000   0.351
   0.550  11.000   0.000   0.002   0.017   0.045   0.168   0.000   0.358
   0.575  11.000   0.000   0.002   0.018   0.046   0.170   0.000   0.363
   0.600  11.000   0.000   0.002   0.018   0.048   0.171   0.000   0.369
   0.625  11.000   0.000   0.002   0.019   0.049   0.173   0.000   0.374
   0.650  11.000   0.000   0.002   0.019   0.051   0.174   0.000   0.378
   0.675  11.000   0.000   0.001   0.019   0.052   0.175   0.000   0.382
   0.700  11.000   0.000   0.001   0.020   0.054   0.176   0.000   0.386
   0.725  11.000   0.000   0.001   0.020   0.055   0.177   0.000   0.390
   0.750  11.000   0.000   0.001   0.020   0.057   0.178   0.000   0.393
   0.775  11.000   0.000   0.001   0.021   0.058   0.179   0.000   0.396
   0.800  11.000   0.000   0.001   0.021   0.060   0.180   0.000   0.399
   0.825  11.000   0.001   0.001   0.021   0.061   0.181   0.000   0.401
   0.850  11.000   0.001   0.001   0.021   0.063   0.181   0.000   0.403
   0.875  11.000   0.001   0.001   0.021   0.064   0.182   0.000   0.405
   0.900  11.000   0.001   0.001   0.022   0.066   0.182   0.000   0.407
   0.925  11.000   0.001   0.000   0.022   0.067   0.182   0.000   0.406
   0.950  11.000   0.001   0.000   0.022   0.068   0.182   0.000   0.405
   0.975  11.000   0.001   0.000   0.022   0.069   0.181   0.000   0.404
   1.000  11.000   0.001   0.000   0.022   0.070   0.181   0.000   0.403
