  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   7.000   0.143   0.004   0.130   0.001   0.025   0.049   0.131
   0.025   7.000   0.138   0.004   0.125   0.001   0.019   0.048   0.136
   0.050   7.000   0.134   0.004   0.120   0.002   0.014   0.048   0.138
   0.075   7.000   0.130   0.004   0.116   0.002   0.011   0.048   0.139
   0.100   7.000   0.127   0.004   0.112   0.003   0.009   0.048   0.139
   0.125   7.000   0.125   0.004   0.109   0.003   0.008   0.049   0.140
   0.150   7.000   0.124   0.004   0.107   0.004   0.007   0.049   0.142
   0.175   8.000   0.124   0.004   0.106   0.004   0.006   0.050   0.145
   0.200   7.000   0.125   0.004   0.105   0.005   0.006   0.051   0.149
   0.225   7.000   0.126   0.005   0.106   0.005   0.006   0.051   0.154
   0.250   7.000   0.128   0.005   0.106   0.005   0.005   0.052   0.159
   0.275   7.000   0.130   0.005   0.107   0.006   0.005   0.052   0.166
   0.300   7.000   0.133   0.005   0.109   0.006   0.005   0.052   0.172
   0.325   7.000   0.135   0.005   0.111   0.006   0.005   0.052   0.180
   0.350   7.000   0.138   0.005   0.113   0.006   0.004   0.051   0.187
   0.375   7.000   0.141   0.005   0.116   0.006   0.004   0.050   0.195
   0.400   7.000   0.145   0.005   0.119   0.006   0.004   0.049   0.203
   0.425   8.000   0.148   0.006   0.122   0.006   0.004   0.047   0.211
   0.450   8.000   0.151   0.006   0.125   0.006   0.003   0.045   0.220
   0.475   8.000   0.154   0.006   0.128   0.006   0.003   0.043   0.228
   0.500   8.000   0.157   0.006   0.131   0.006   0.003   0.040   0.236
   0.525   8.000   0.159   0.006   0.134   0.006   0.002   0.037   0.245
   0.550   8.000   0.162   0.006   0.137   0.006   0.002   0.034   0.253
   0.575   8.000   0.165   0.006   0.140   0.005   0.002   0.030   0.260
   0.600   8.000   0.167   0.006   0.143   0.005   0.001   0.027   0.268
   0.625   8.000   0.169   0.006   0.146   0.005   0.001   0.023   0.275
   0.650   8.000   0.171   0.005   0.149   0.004   0.001   0.020   0.283
   0.675   8.000   0.172   0.005   0.152   0.004   0.001   0.017   0.289
   0.700   9.000   0.174   0.005   0.155   0.003   0.000   0.014   0.295
   0.725   9.000   0.175   0.005   0.158   0.003   0.000   0.011   0.301
   0.750   9.000   0.176   0.005   0.160   0.002   0.000   0.009   0.307
   0.775   8.000   0.176   0.005   0.163   0.002   0.000   0.007   0.311
   0.800   8.000   0.177   0.005   0.165   0.001   0.000   0.005   0.316
   0.825   8.000   0.177   0.005   0.167   0.001   0.000   0.004   0.320
   0.850   8.000   0.177   0.004   0.169   0.001   0.000   0.003   0.324
   0.875   8.000   0.177   0.004   0.171   0.001   0.000   0.002   0.327
   0.900   8.000   0.177   0.004   0.172   0.001   0.000   0.002   0.330
   0.925   8.000   0.177   0.004   0.174   0.000   0.000   0.001   0.333
   0.950   8.000   0.176   0.004   0.175   0.000   0.000   0.001   0.334
   0.975   8.000   0.175   0.004   0.175   0.000   0.000   0.001   0.335
   1.000   8.000   0.175   0.004   0.176   0.000   0.000   0.000   0.335
