  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   4.000   0.043   0.118   0.001   0.000   0.234   0.091   0.031
   0.025   5.000   0.039   0.117   0.001   0.000   0.229   0.092   0.034
   0.050   6.000   0.035   0.118   0.001   0.000   0.223   0.094   0.038
   0.075   7.000   0.030   0.119   0.000   0.000   0.217   0.096   0.042
   0.100   7.000   0.025   0.119   0.000   0.000   0.211   0.098   0.046
   0.125   7.000   0.021   0.118   0.000   0.000   0.204   0.099   0.050
   0.150   7.000   0.018   0.117   0.000   0.000   0.200   0.099   0.053
   0.175   7.000   0.016   0.116   0.000   0.000   0.197   0.099   0.057
   0.200   7.000   0.015   0.115   0.000   0.000   0.195   0.100   0.061
   0.225   7.000   0.014   0.116   0.000   0.000   0.194   0.099   0.066
   0.250   7.000   0.013   0.116   0.000   0.000   0.195   0.099   0.070
   0.275   7.000   0.013   0.117   0.000   0.000   0.196   0.099   0.075
   0.300   7.000   0.012   0.119   0.000   0.000   0.199   0.098   0.081
   0.325   7.000   0.011   0.120   0.000   0.000   0.201   0.097   0.086
   0.350   7.000   0.011   0.122   0.000   0.000   0.205   0.096   0.092
   0.375   6.000   0.010   0.123   0.000   0.000   0.208   0.095   0.098
   0.400   6.000   0.009   0.125   0.000   0.000   0.212   0.094   0.105
   0.425   6.000   0.009   0.126   0.000   0.000   0.216   0.093   0.111
   0.450   6.000   0.008   0.127   0.000   0.000   0.219   0.092   0.118
   0.475   6.000   0.007   0.128   0.000   0.000   0.223   0.090   0.124
   0.500   6.000   0.007   0.128   0.000   0.000   0.227   0.089   0.131
   0.525   6.000   0.006   0.128   0.000   0.000   0.230   0.087   0.138
   0.550   6.000   0.005   0.128   0.000   0.000   0.234   0.086   0.145
   0.575   6.000   0.005   0.128   0.000   0.000   0.237   0.084   0.151
   0.600   6.000   0.004   0.128   0.000   0.000   0.239   0.083   0.158
   0.625   6.000   0.004   0.127   0.000   0.000   0.242   0.081   0.165
   0.650   7.000   0.003   0.126   0.000   0.000   0.244   0.080   0.171
   0.675   7.000   0.003   0.125   0.000   0.000   0.247   0.078   0.178
   0.700   7.000   0.002   0.124   0.000   0.000   0.248   0.077   0.184
   0.725   7.000   0.002   0.123   0.000   0.000   0.250   0.075   0.191
   0.750   7.000   0.002   0.122   0.000   0.000   0.252   0.074   0.197
   0.775   8.000   0.002   0.120   0.000   0.000   0.253   0.072   0.203
   0.800   8.000   0.001   0.119   0.000   0.000   0.254   0.071   0.209
   0.825   8.000   0.001   0.117   0.000   0.000   0.255   0.070   0.215
   0.850   8.000   0.001   0.116   0.000   0.000   0.256   0.068   0.221
   0.875   8.000   0.001   0.114   0.000   0.000   0.256   0.067   0.226
   0.900   8.000   0.001   0.113   0.000   0.000   0.257   0.066   0.232
   0.925   8.000   0.001   0.111   0.000   0.000   0.257   0.065   0.237
   0.950   8.000   0.001   0.110   0.000   0.000   0.257   0.064   0.242
   0.975   8.000   0.001   0.108   0.000   0.000   0.256   0.063   0.245
   1.000   8.000   0.001   0.106   0.000   0.000   0.255   0.062   0.248
