  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  16.000   0.117   0.116   0.233
   0.025  14.000   0.114   0.116   0.231
   0.050  15.000   0.112   0.117   0.231
   0.075  18.000   0.112   0.119   0.234
   0.100  18.000   0.113   0.121   0.238
   0.125  20.000   0.115   0.123   0.241
   0.150  21.000   0.115   0.124   0.243
   0.175  22.000   0.116   0.125   0.244
   0.200  22.000   0.116   0.125   0.244
   0.225  23.000   0.115   0.124   0.243
   0.250  23.000   0.114   0.123   0.240
   0.275  23.000   0.112   0.121   0.237
   0.300  23.000   0.111   0.119   0.233
   0.325  23.000   0.109   0.117   0.229
   0.350  22.000   0.107   0.114   0.224
   0.375  21.000   0.104   0.111   0.219
   0.400  21.000   0.102   0.109   0.213
   0.425  21.000   0.099   0.106   0.208
   0.450  21.000   0.097   0.103   0.202
   0.475  21.000   0.094   0.100   0.197
   0.500  21.000   0.092   0.098   0.192
   0.525  21.000   0.089   0.095   0.187
   0.550  21.000   0.087   0.093   0.182
   0.575  23.000   0.084   0.090   0.177
   0.600  23.000   0.082   0.088   0.173
   0.625  23.000   0.080   0.086   0.169
   0.650  22.000   0.078   0.085   0.166
   0.675  21.000   0.077   0.083   0.162
   0.700  21.000   0.075   0.082   0.159
   0.725  21.000   0.074   0.080   0.157
   0.750  20.000   0.073   0.079   0.155
   0.775  20.000   0.072   0.078   0.153
   0.800  19.000   0.071   0.077   0.151
   0.825  19.000   0.070   0.077   0.150
   0.850  19.000   0.070   0.076   0.149
   0.875  19.000   0.069   0.076   0.148
   0.900  19.000   0.069   0.075   0.147
   0.925  19.000   0.069   0.075   0.146
   0.950  20.000   0.069   0.074   0.146
   0.975  20.000   0.068   0.074   0.145
   1.000  21.000   0.068   0.074   0.144
