TEXTURE AT STRAIN =    0.1500
   1.113   1.248   0.710  <-- length of phase ellipsoid axes
 -168.66    2.39 -155.72  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
  127.10   43.23 -130.28   0.0003500
