          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.49682E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19192E+02  0.13116E+02 -0.32308E+02 -0.23535E+01  0.28039E+01 -0.41557E+01      982.00
  0.24386E-01  0.49951E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.18977E+02  0.13320E+02 -0.32297E+02 -0.13024E+01  0.35012E+01 -0.52390E+01      982.00
  0.48632E-01  0.50392E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.18735E+02  0.13587E+02 -0.32322E+02 -0.19877E+00  0.41205E+01 -0.62672E+01      982.00
  0.72685E-01  0.50904E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.18481E+02  0.13893E+02 -0.32375E+02  0.75728E+00  0.45979E+01 -0.71181E+01      982.00
  0.96535E-01  0.51432E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18259E+02  0.14210E+02 -0.32468E+02  0.14579E+01  0.49537E+01 -0.77697E+01      982.00
  0.12021E+00  0.51957E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18102E+02  0.14500E+02 -0.32603E+02  0.19326E+01  0.52245E+01 -0.82684E+01      982.00
  0.14374E+00  0.52474E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18021E+02  0.14751E+02 -0.32772E+02  0.22519E+01  0.54333E+01 -0.86648E+01      982.00
  0.16716E+00  0.52979E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18009E+02  0.14958E+02 -0.32967E+02  0.24660E+01  0.55926E+01 -0.89894E+01      982.00
  0.19049E+00  0.53481E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18057E+02  0.15127E+02 -0.33184E+02  0.26158E+01  0.57134E+01 -0.92690E+01      982.00
  0.21376E+00  0.53982E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18152E+02  0.15267E+02 -0.33419E+02  0.27246E+01  0.58025E+01 -0.95150E+01      982.00
  0.23698E+00  0.54478E+02    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18287E+02  0.15381E+02 -0.33668E+02  0.28083E+01  0.58677E+01 -0.97322E+01      982.00
  0.26015E+00  0.54975E+02    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18457E+02  0.15472E+02 -0.33930E+02  0.28718E+01  0.59119E+01 -0.99290E+01      982.00
  0.28330E+00  0.55475E+02    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18655E+02  0.15550E+02 -0.34205E+02  0.29216E+01  0.59350E+01 -0.10108E+02      982.00
  0.30642E+00  0.55991E+02    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18878E+02  0.15615E+02 -0.34493E+02  0.29746E+01  0.59523E+01 -0.10282E+02      982.00
  0.32952E+00  0.56503E+02    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19112E+02  0.15678E+02 -0.34790E+02  0.30233E+01  0.59526E+01 -0.10438E+02      982.00
  0.35261E+00  0.57021E+02    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19358E+02  0.15737E+02 -0.35095E+02  0.30746E+01  0.59449E+01 -0.10582E+02      982.00
  0.37569E+00  0.57541E+02    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19612E+02  0.15794E+02 -0.35406E+02  0.31299E+01  0.59309E+01 -0.10716E+02      982.00
  0.39876E+00  0.58083E+02    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19886E+02  0.15844E+02 -0.35730E+02  0.31967E+01  0.59164E+01 -0.10850E+02      982.00
  0.42183E+00  0.58603E+02    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20149E+02  0.15902E+02 -0.36051E+02  0.32612E+01  0.58913E+01 -0.10962E+02      982.00
  0.44490E+00  0.59119E+02    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20412E+02  0.15961E+02 -0.36373E+02  0.33287E+01  0.58618E+01 -0.11063E+02      982.00
  0.46797E+00  0.59625E+02    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20672E+02  0.16022E+02 -0.36695E+02  0.33967E+01  0.58259E+01 -0.11149E+02      982.00
  0.49105E+00  0.60127E+02    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20931E+02  0.16085E+02 -0.37016E+02  0.34686E+01  0.57887E+01 -0.11227E+02      982.00
  0.51414E+00  0.60619E+02    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21186E+02  0.16149E+02 -0.37334E+02  0.35418E+01  0.57479E+01 -0.11294E+02      982.00
  0.53723E+00  0.61086E+02    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21427E+02  0.16217E+02 -0.37643E+02  0.36031E+01  0.57066E+01 -0.11345E+02      982.00
  0.56034E+00  0.61553E+02    0.30000E+00  0.30000E+00 -0.60000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21672E+02  0.16283E+02 -0.37954E+02  0.36750E+01  0.56603E+01 -0.11391E+02      982.00
