  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   8.000   0.002   0.049   0.000   0.167   0.065   0.203
   0.025   8.000   0.002   0.046   0.000   0.162   0.063   0.196
   0.050   8.000   0.002   0.043   0.000   0.155   0.063   0.188
   0.075   8.000   0.002   0.040   0.000   0.149   0.063   0.184
   0.100   8.000   0.002   0.037   0.000   0.143   0.064   0.184
   0.125   8.000   0.002   0.035   0.000   0.139   0.065   0.186
   0.150   8.000   0.002   0.034   0.000   0.135   0.067   0.189
   0.175   8.000   0.002   0.033   0.000   0.133   0.068   0.194
   0.200   9.000   0.002   0.033   0.000   0.132   0.069   0.199
   0.225   9.000   0.002   0.034   0.000   0.131   0.071   0.206
   0.250   9.000   0.002   0.034   0.000   0.131   0.072   0.212
   0.275   9.000   0.002   0.035   0.000   0.132   0.074   0.220
   0.300   9.000   0.003   0.036   0.000   0.133   0.075   0.228
   0.325   9.000   0.003   0.037   0.000   0.134   0.076   0.235
   0.350   9.000   0.003   0.038   0.000   0.136   0.077   0.243
   0.375   9.000   0.003   0.040   0.000   0.138   0.078   0.251
   0.400   9.000   0.003   0.041   0.000   0.140   0.080   0.259
   0.425   9.000   0.004   0.042   0.000   0.142   0.081   0.267
   0.450   9.000   0.004   0.043   0.000   0.144   0.082   0.274
   0.475   9.000   0.004   0.044   0.000   0.147   0.083   0.281
   0.500   9.000   0.004   0.045   0.000   0.149   0.084   0.288
   0.525   9.000   0.004   0.046   0.000   0.151   0.085   0.294
   0.550   9.000   0.004   0.047   0.000   0.153   0.085   0.300
   0.575   9.000   0.004   0.047   0.000   0.155   0.086   0.306
   0.600   9.000   0.005   0.048   0.000   0.157   0.087   0.311
   0.625   9.000   0.005   0.049   0.000   0.158   0.088   0.316
   0.650   9.000   0.005   0.049   0.000   0.160   0.088   0.321
   0.675   9.000   0.005   0.050   0.000   0.162   0.089   0.325
   0.700   9.000   0.005   0.050   0.000   0.163   0.090   0.329
   0.725   9.000   0.005   0.051   0.000   0.165   0.090   0.333
   0.750   9.000   0.005   0.051   0.000   0.166   0.090   0.336
   0.775   9.000   0.005   0.052   0.000   0.168   0.091   0.339
   0.800   9.000   0.005   0.052   0.000   0.169   0.091   0.342
   0.825   9.000   0.005   0.053   0.000   0.170   0.092   0.344
   0.850   9.000   0.005   0.053   0.000   0.172   0.092   0.347
   0.875   9.000   0.005   0.054   0.000   0.173   0.092   0.349
   0.900   9.000   0.005   0.054   0.000   0.174   0.093   0.351
   0.925   9.000   0.005   0.055   0.000   0.174   0.092   0.350
   0.950   9.000   0.005   0.055   0.000   0.175   0.092   0.350
   0.975   9.000   0.005   0.055   0.000   0.175   0.092   0.349
   1.000   9.000   0.005   0.055   0.000   0.176   0.092   0.348
