  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.046   0.280   0.034   0.001   0.001   0.173
   0.025   6.000   0.049   0.269   0.032   0.001   0.001   0.170
   0.050   6.000   0.053   0.259   0.031   0.001   0.001   0.167
   0.075   6.000   0.056   0.251   0.029   0.001   0.001   0.165
   0.100   6.000   0.058   0.243   0.029   0.000   0.001   0.165
   0.125   6.000   0.061   0.237   0.028   0.000   0.001   0.166
   0.150   6.000   0.063   0.232   0.028   0.000   0.001   0.168
   0.175   7.000   0.066   0.228   0.028   0.000   0.001   0.171
   0.200   7.000   0.068   0.224   0.027   0.000   0.001   0.175
   0.225   7.000   0.071   0.221   0.027   0.000   0.001   0.180
   0.250   7.000   0.074   0.219   0.026   0.000   0.001   0.185
   0.275   7.000   0.077   0.217   0.025   0.000   0.001   0.191
   0.300   7.000   0.080   0.216   0.024   0.000   0.001   0.198
   0.325   7.000   0.083   0.215   0.023   0.000   0.001   0.204
   0.350   7.000   0.086   0.214   0.022   0.000   0.001   0.211
   0.375   7.000   0.089   0.213   0.021   0.000   0.001   0.219
   0.400   7.000   0.093   0.213   0.020   0.000   0.001   0.226
   0.425   7.000   0.096   0.213   0.019   0.000   0.001   0.233
   0.450   7.000   0.099   0.213   0.017   0.000   0.001   0.240
   0.475   7.000   0.102   0.213   0.016   0.000   0.001   0.247
   0.500   6.000   0.106   0.213   0.014   0.000   0.001   0.254
   0.525   6.000   0.109   0.213   0.013   0.000   0.001   0.260
   0.550   6.000   0.112   0.214   0.012   0.000   0.001   0.266
   0.575   6.000   0.115   0.214   0.011   0.000   0.001   0.272
   0.600   6.000   0.117   0.214   0.010   0.000   0.000   0.277
   0.625   7.000   0.120   0.215   0.009   0.000   0.000   0.283
   0.650   7.000   0.122   0.215   0.009   0.000   0.000   0.287
   0.675   7.000   0.125   0.215   0.008   0.000   0.000   0.292
   0.700   7.000   0.127   0.215   0.008   0.000   0.000   0.296
   0.725   7.000   0.129   0.215   0.008   0.000   0.000   0.300
   0.750   8.000   0.131   0.215   0.008   0.000   0.000   0.303
   0.775   8.000   0.133   0.215   0.008   0.000   0.000   0.306
   0.800   8.000   0.134   0.215   0.008   0.000   0.000   0.309
   0.825   8.000   0.136   0.215   0.008   0.000   0.000   0.312
   0.850   8.000   0.138   0.214   0.008   0.000   0.000   0.315
   0.875   8.000   0.139   0.214   0.008   0.000   0.000   0.317
   0.900   8.000   0.141   0.214   0.008   0.000   0.000   0.320
   0.925   8.000   0.142   0.214   0.008   0.000   0.000   0.322
   0.950   8.000   0.143   0.213   0.008   0.000   0.000   0.324
   0.975   8.000   0.145   0.213   0.008   0.000   0.000   0.326
   1.000   8.000   0.146   0.213   0.009   0.000   0.000   0.327
