  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   7.000   0.077   0.000   0.217   0.011   0.064   0.146
   0.025   6.000   0.076   0.000   0.206   0.009   0.060   0.146
   0.050   6.000   0.075   0.000   0.196   0.007   0.057   0.143
   0.075   6.000   0.074   0.000   0.187   0.006   0.055   0.140
   0.100   6.000   0.074   0.000   0.181   0.005   0.055   0.139
   0.125   6.000   0.074   0.000   0.176   0.004   0.055   0.138
   0.150   6.000   0.075   0.000   0.172   0.004   0.056   0.139
   0.175   7.000   0.076   0.000   0.170   0.004   0.056   0.141
   0.200   7.000   0.078   0.000   0.168   0.004   0.057   0.144
   0.225   7.000   0.080   0.000   0.167   0.004   0.058   0.148
   0.250   7.000   0.082   0.000   0.167   0.003   0.059   0.153
   0.275   7.000   0.085   0.000   0.167   0.003   0.060   0.159
   0.300   7.000   0.088   0.000   0.167   0.003   0.060   0.165
   0.325   7.000   0.091   0.000   0.168   0.003   0.061   0.171
   0.350   7.000   0.094   0.000   0.169   0.003   0.061   0.178
   0.375   7.000   0.098   0.000   0.170   0.003   0.060   0.186
   0.400   7.000   0.101   0.000   0.172   0.003   0.060   0.193
   0.425   7.000   0.105   0.000   0.173   0.003   0.059   0.201
   0.450   7.000   0.108   0.001   0.175   0.003   0.058   0.209
   0.475   7.000   0.112   0.001   0.176   0.003   0.056   0.217
   0.500   8.000   0.115   0.001   0.178   0.003   0.054   0.225
   0.525   8.000   0.119   0.001   0.179   0.003   0.051   0.233
   0.550   8.000   0.122   0.001   0.181   0.002   0.048   0.241
   0.575   7.000   0.125   0.001   0.182   0.002   0.045   0.249
   0.600   7.000   0.128   0.001   0.183   0.002   0.042   0.257
   0.625   7.000   0.131   0.001   0.184   0.002   0.038   0.265
   0.650   7.000   0.134   0.001   0.186   0.002   0.035   0.272
   0.675   7.000   0.136   0.001   0.187   0.001   0.031   0.280
   0.700   7.000   0.138   0.001   0.188   0.001   0.027   0.287
   0.725   7.000   0.141   0.001   0.189   0.001   0.023   0.294
   0.750   8.000   0.143   0.001   0.190   0.001   0.020   0.300
   0.775   8.000   0.144   0.001   0.191   0.001   0.016   0.306
   0.800   8.000   0.146   0.001   0.192   0.001   0.013   0.312
   0.825   8.000   0.147   0.001   0.193   0.000   0.011   0.317
   0.850   7.000   0.149   0.001   0.194   0.000   0.008   0.321
   0.875   7.000   0.150   0.001   0.194   0.000   0.007   0.326
   0.900   7.000   0.151   0.001   0.195   0.000   0.005   0.330
   0.925   7.000   0.151   0.001   0.196   0.000   0.004   0.333
   0.950   7.000   0.151   0.001   0.196   0.000   0.003   0.334
   0.975   7.000   0.151   0.001   0.196   0.000   0.002   0.335
   1.000   7.000   0.151   0.001   0.195   0.000   0.002   0.336
