          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.54694E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14013E+02  0.20834E+02 -0.34848E+02  0.73273E+01  0.77858E-01 -0.45867E+01      982.00
  0.23893E-01  0.54551E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.13936E+02  0.20792E+02 -0.34727E+02  0.72380E+01  0.86551E-01 -0.48264E+01      982.00
  0.47765E-01  0.54495E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.13915E+02  0.20751E+02 -0.34666E+02  0.71329E+01  0.88463E-01 -0.51025E+01      982.00
  0.71620E-01  0.54532E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.13936E+02  0.20729E+02 -0.34665E+02  0.70017E+01  0.67962E-01 -0.54249E+01      982.00
  0.95458E-01  0.54668E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13974E+02  0.20750E+02 -0.34724E+02  0.68327E+01 -0.39195E-02 -0.58074E+01      982.00
  0.11928E+00  0.54900E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14010E+02  0.20826E+02 -0.34836E+02  0.66218E+01 -0.13902E+00 -0.62475E+01      982.00
  0.14307E+00  0.55223E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14034E+02  0.20961E+02 -0.34995E+02  0.63706E+01 -0.33843E+00 -0.67340E+01      982.00
  0.16684E+00  0.55629E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14041E+02  0.21152E+02 -0.35193E+02  0.60855E+01 -0.59631E+00 -0.72511E+01      982.00
  0.19056E+00  0.56106E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14040E+02  0.21384E+02 -0.35424E+02  0.57791E+01 -0.88654E+00 -0.77770E+01      982.00
  0.21424E+00  0.56632E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14036E+02  0.21641E+02 -0.35677E+02  0.54622E+01 -0.11868E+01 -0.82890E+01      982.00
  0.23786E+00  0.57181E+02    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14039E+02  0.21904E+02 -0.35942E+02  0.51450E+01 -0.14704E+01 -0.87687E+01      982.00
  0.26143E+00  0.57740E+02    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14046E+02  0.22170E+02 -0.36216E+02  0.48268E+01 -0.17382E+01 -0.92073E+01      982.00
  0.28495E+00  0.58308E+02    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14056E+02  0.22444E+02 -0.36499E+02  0.45039E+01 -0.19991E+01 -0.96055E+01      982.00
  0.30843E+00  0.58889E+02    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14066E+02  0.22728E+02 -0.36794E+02  0.41735E+01 -0.22614E+01 -0.99669E+01      982.00
  0.33186E+00  0.59484E+02    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14076E+02  0.23025E+02 -0.37101E+02  0.38358E+01 -0.25282E+01 -0.10293E+02      982.00
  0.35525E+00  0.60087E+02    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14094E+02  0.23324E+02 -0.37418E+02  0.34969E+01 -0.27871E+01 -0.10588E+02      982.00
  0.37860E+00  0.60695E+02    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14115E+02  0.23629E+02 -0.37743E+02  0.31570E+01 -0.30421E+01 -0.10848E+02      982.00
  0.40192E+00  0.61300E+02    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14145E+02  0.23929E+02 -0.38074E+02  0.28227E+01 -0.32793E+01 -0.11077E+02      982.00
  0.42521E+00  0.61895E+02    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14183E+02  0.24222E+02 -0.38405E+02  0.24964E+01 -0.34985E+01 -0.11274E+02      982.00
  0.44848E+00  0.62477E+02    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14225E+02  0.24511E+02 -0.38736E+02  0.21766E+01 -0.37034E+01 -0.11439E+02      982.00
  0.47173E+00  0.63039E+02    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14276E+02  0.24787E+02 -0.39063E+02  0.18701E+01 -0.38834E+01 -0.11577E+02      982.00
  0.49497E+00  0.63582E+02    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14329E+02  0.25056E+02 -0.39385E+02  0.15721E+01 -0.40480E+01 -0.11685E+02      982.00
  0.51820E+00  0.64100E+02    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14388E+02  0.25311E+02 -0.39699E+02  0.12918E+01 -0.41876E+01 -0.11770E+02      982.00
  0.54142E+00  0.64594E+02    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14450E+02  0.25555E+02 -0.40006E+02  0.10233E+01 -0.43092E+01 -0.11831E+02      982.00
