  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  28.000   0.121   0.115   0.233
   0.025  27.000   0.122   0.116   0.235
   0.050  26.000   0.121   0.116   0.235
   0.075  25.000   0.120   0.115   0.233
   0.100  26.000   0.117   0.114   0.230
   0.125  26.000   0.114   0.112   0.226
   0.150  25.000   0.111   0.110   0.221
   0.175  25.000   0.107   0.107   0.215
   0.200  26.000   0.104   0.105   0.209
   0.225  27.000   0.101   0.102   0.203
   0.250  27.000   0.098   0.100   0.198
   0.275  27.000   0.095   0.097   0.193
   0.300  27.000   0.091   0.095   0.187
   0.325  28.000   0.088   0.092   0.182
   0.350  28.000   0.085   0.089   0.176
   0.375  27.000   0.082   0.086   0.170
   0.400  27.000   0.079   0.083   0.164
   0.425  27.000   0.076   0.081   0.159
   0.450  27.000   0.074   0.078   0.154
   0.475  27.000   0.071   0.076   0.149
   0.500  28.000   0.070   0.074   0.145
   0.525  29.000   0.068   0.072   0.142
   0.550  29.000   0.068   0.071   0.139
   0.575  27.000   0.067   0.069   0.138
   0.600  26.000   0.067   0.069   0.136
   0.625  26.000   0.067   0.068   0.135
   0.650  25.000   0.068   0.067   0.135
   0.675  24.000   0.068   0.067   0.135
   0.700  24.000   0.068   0.067   0.135
   0.725  24.000   0.068   0.067   0.135
   0.750  23.000   0.068   0.067   0.135
   0.775  22.000   0.068   0.068   0.135
   0.800  23.000   0.067   0.068   0.135
   0.825  23.000   0.067   0.068   0.136
   0.850  23.000   0.067   0.068   0.136
   0.875  24.000   0.066   0.069   0.136
   0.900  23.000   0.066   0.069   0.136
   0.925  20.000   0.066   0.069   0.137
   0.950  20.000   0.065   0.070   0.137
   0.975  20.000   0.065   0.070   0.137
   1.000  22.000   0.065   0.070   0.138
