  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.001   0.064   0.194   0.005   0.214   0.001   0.053
   0.025   5.000   0.001   0.065   0.189   0.005   0.218   0.001   0.050
   0.050   5.000   0.001   0.067   0.184   0.005   0.222   0.001   0.047
   0.075   5.000   0.001   0.070   0.180   0.006   0.228   0.001   0.046
   0.100   4.000   0.000   0.074   0.177   0.007   0.234   0.001   0.045
   0.125   4.000   0.000   0.079   0.175   0.008   0.240   0.001   0.044
   0.150   4.000   0.000   0.085   0.172   0.009   0.247   0.001   0.044
   0.175   4.000   0.000   0.091   0.170   0.011   0.254   0.001   0.045
   0.200   4.000   0.000   0.097   0.167   0.012   0.260   0.001   0.045
   0.225   4.000   0.000   0.104   0.164   0.013   0.268   0.000   0.044
   0.250   5.000   0.000   0.109   0.162   0.014   0.275   0.000   0.043
   0.275   5.000   0.000   0.114   0.160   0.015   0.285   0.000   0.041
   0.300   5.000   0.000   0.118   0.159   0.016   0.295   0.000   0.038
   0.325   5.000   0.000   0.121   0.159   0.017   0.306   0.000   0.035
   0.350   5.000   0.000   0.124   0.159   0.018   0.318   0.000   0.032
   0.375   4.000   0.000   0.127   0.160   0.018   0.330   0.000   0.027
   0.400   4.000   0.000   0.129   0.161   0.019   0.342   0.001   0.023
   0.425   4.000   0.000   0.131   0.162   0.019   0.354   0.001   0.019
   0.450   4.000   0.000   0.132   0.163   0.019   0.365   0.001   0.015
   0.475   4.000   0.000   0.134   0.164   0.019   0.375   0.001   0.011
   0.500   3.000   0.000   0.134   0.165   0.019   0.384   0.001   0.008
   0.525   3.000   0.000   0.135   0.165   0.019   0.391   0.001   0.007
   0.550   3.000   0.000   0.135   0.165   0.018   0.396   0.001   0.007
   0.575   3.000   0.000   0.134   0.164   0.018   0.399   0.001   0.009
   0.600   3.000   0.000   0.133   0.162   0.017   0.401   0.001   0.013
   0.625   3.000   0.000   0.132   0.160   0.017   0.401   0.001   0.018
   0.650   3.000   0.000   0.131   0.157   0.017   0.400   0.001   0.024
   0.675   3.000   0.000   0.129   0.153   0.016   0.399   0.001   0.032
   0.700   3.000   0.000   0.128   0.149   0.016   0.397   0.001   0.040
   0.725   3.000   0.000   0.126   0.144   0.015   0.394   0.001   0.049
   0.750   4.000   0.000   0.124   0.140   0.015   0.391   0.001   0.059
   0.775   5.000   0.000   0.121   0.135   0.015   0.389   0.001   0.069
   0.800   5.000   0.000   0.119   0.130   0.014   0.385   0.001   0.080
   0.825   5.000   0.000   0.116   0.125   0.014   0.382   0.001   0.091
   0.850   5.000   0.000   0.113   0.120   0.014   0.379   0.001   0.102
   0.875   5.000   0.000   0.110   0.115   0.014   0.375   0.001   0.113
   0.900   5.000   0.000   0.107   0.110   0.013   0.372   0.001   0.125
   0.925   6.000   0.000   0.104   0.106   0.013   0.368   0.001   0.136
   0.950   6.000   0.000   0.101   0.101   0.013   0.364   0.001   0.148
   0.975   7.000   0.000   0.098   0.097   0.013   0.360   0.001   0.159
   1.000   7.000   0.000   0.095   0.092   0.012   0.356   0.001   0.170
