  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   8.000   0.074   0.050   0.011   0.000   0.162   0.129   0.040
   0.025   8.000   0.071   0.050   0.010   0.000   0.155   0.127   0.042
   0.050   8.000   0.069   0.050   0.009   0.000   0.149   0.127   0.046
   0.075   8.000   0.067   0.050   0.008   0.000   0.143   0.128   0.050
   0.100   8.000   0.065   0.052   0.008   0.000   0.137   0.131   0.054
   0.125   8.000   0.064   0.053   0.007   0.000   0.132   0.135   0.060
   0.150   7.000   0.061   0.055   0.006   0.001   0.128   0.140   0.066
   0.175   7.000   0.058   0.056   0.006   0.001   0.123   0.143   0.072
   0.200   7.000   0.055   0.055   0.005   0.001   0.119   0.146   0.077
   0.225   7.000   0.053   0.054   0.005   0.001   0.115   0.149   0.082
   0.250   7.000   0.052   0.053   0.005   0.001   0.113   0.152   0.089
   0.275   7.000   0.052   0.052   0.005   0.001   0.111   0.154   0.095
   0.300   7.000   0.053   0.052   0.005   0.001   0.111   0.157   0.102
   0.325   7.000   0.053   0.052   0.005   0.001   0.111   0.159   0.110
   0.350   7.000   0.054   0.052   0.005   0.001   0.112   0.161   0.118
   0.375   7.000   0.055   0.053   0.005   0.001   0.114   0.163   0.126
   0.400   7.000   0.055   0.054   0.005   0.001   0.116   0.164   0.135
   0.425   7.000   0.055   0.055   0.005   0.001   0.117   0.165   0.144
   0.450   7.000   0.055   0.055   0.005   0.001   0.120   0.166   0.153
   0.475   7.000   0.055   0.056   0.005   0.001   0.122   0.166   0.161
   0.500   7.000   0.054   0.057   0.005   0.001   0.124   0.166   0.170
   0.525   7.000   0.054   0.058   0.005   0.001   0.126   0.166   0.179
   0.550   7.000   0.053   0.058   0.004   0.001   0.128   0.165   0.188
   0.575   7.000   0.052   0.059   0.004   0.001   0.130   0.165   0.196
   0.600   7.000   0.051   0.060   0.004   0.001   0.132   0.164   0.204
   0.625   7.000   0.049   0.060   0.004   0.001   0.134   0.163   0.212
   0.650   7.000   0.048   0.061   0.003   0.001   0.136   0.162   0.220
   0.675   7.000   0.047   0.061   0.003   0.001   0.138   0.161   0.227
   0.700   7.000   0.045   0.062   0.003   0.001   0.140   0.160   0.235
   0.725   7.000   0.044   0.062   0.003   0.001   0.142   0.158   0.242
   0.750   8.000   0.042   0.062   0.002   0.001   0.144   0.157   0.248
   0.775   8.000   0.041   0.063   0.002   0.001   0.146   0.156   0.254
   0.800   8.000   0.039   0.063   0.002   0.001   0.148   0.154   0.260
   0.825   8.000   0.038   0.063   0.002   0.000   0.150   0.152   0.266
   0.850   9.000   0.036   0.064   0.002   0.000   0.152   0.151   0.271
   0.875   9.000   0.035   0.064   0.002   0.000   0.153   0.149   0.277
   0.900  10.000   0.033   0.064   0.001   0.000   0.154   0.147   0.279
   0.925   9.000   0.032   0.064   0.001   0.000   0.155   0.145   0.282
   0.950   9.000   0.030   0.065   0.001   0.000   0.157   0.142   0.284
   0.975  10.000   0.029   0.065   0.001   0.000   0.158   0.140   0.286
   1.000  10.000   0.027   0.065   0.001   0.000   0.159   0.138   0.288
