  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.142   0.143   0.286
   0.025  26.000   0.143   0.145   0.288
   0.050  25.000   0.143   0.145   0.289
   0.075  25.000   0.142   0.144   0.287
   0.100  23.000   0.140   0.143   0.284
   0.125  19.000   0.139   0.142   0.282
   0.150  21.000   0.138   0.142   0.282
   0.175  20.000   0.138   0.143   0.282
   0.200  21.000   0.136   0.143   0.282
   0.225  21.000   0.135   0.142   0.280
   0.250  21.000   0.133   0.141   0.277
   0.275  21.000   0.130   0.139   0.273
   0.300  21.000   0.127   0.137   0.268
   0.325  22.000   0.124   0.134   0.263
   0.350  21.000   0.122   0.131   0.257
   0.375  21.000   0.118   0.128   0.251
   0.400  21.000   0.115   0.125   0.244
   0.425  20.000   0.113   0.122   0.238
   0.450  20.000   0.110   0.119   0.232
   0.475  20.000   0.107   0.116   0.227
   0.500  20.000   0.104   0.113   0.221
   0.525  20.000   0.102   0.110   0.216
   0.550  20.000   0.099   0.108   0.211
   0.575  20.000   0.097   0.105   0.206
   0.600  20.000   0.095   0.103   0.201
   0.625  20.000   0.093   0.101   0.197
   0.650  20.000   0.091   0.099   0.193
   0.675  20.000   0.089   0.097   0.189
   0.700  19.000   0.088   0.095   0.186
   0.725  19.000   0.086   0.093   0.182
   0.750  20.000   0.085   0.092   0.179
   0.775  20.000   0.083   0.090   0.176
   0.800  20.000   0.082   0.089   0.174
   0.825  20.000   0.081   0.087   0.171
   0.850  20.000   0.080   0.086   0.169
   0.875  20.000   0.079   0.085   0.166
   0.900  20.000   0.078   0.084   0.164
   0.925  20.000   0.077   0.083   0.162
   0.950  20.000   0.077   0.083   0.162
   0.975  20.000   0.077   0.083   0.162
   1.000  20.000   0.077   0.083   0.162
