  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   5.000   0.000   0.312   0.003   0.000   0.000   0.179
   0.025   5.000   0.001   0.311   0.002   0.000   0.000   0.183
   0.050   5.000   0.001   0.310   0.002   0.000   0.000   0.187
   0.075   5.000   0.002   0.309   0.001   0.000   0.000   0.191
   0.100   6.000   0.003   0.309   0.001   0.000   0.000   0.196
   0.125   6.000   0.004   0.309   0.001   0.000   0.000   0.200
   0.150   6.000   0.006   0.309   0.001   0.000   0.000   0.204
   0.175   6.000   0.008   0.307   0.001   0.000   0.000   0.206
   0.200   7.000   0.011   0.306   0.000   0.000   0.000   0.208
   0.225   7.000   0.014   0.304   0.000   0.000   0.000   0.211
   0.250   8.000   0.017   0.301   0.000   0.000   0.000   0.214
   0.275   7.000   0.020   0.299   0.000   0.000   0.000   0.218
   0.300   7.000   0.023   0.297   0.000   0.000   0.000   0.222
   0.325   7.000   0.027   0.295   0.000   0.000   0.000   0.227
   0.350   7.000   0.030   0.292   0.000   0.000   0.000   0.232
   0.375   7.000   0.034   0.289   0.000   0.000   0.000   0.237
   0.400   7.000   0.037   0.287   0.000   0.000   0.000   0.242
   0.425   7.000   0.041   0.284   0.000   0.000   0.000   0.247
   0.450   7.000   0.045   0.281   0.000   0.000   0.000   0.252
   0.475   7.000   0.049   0.279   0.000   0.000   0.000   0.257
   0.500   7.000   0.053   0.276   0.000   0.000   0.000   0.262
   0.525   7.000   0.057   0.273   0.000   0.000   0.000   0.267
   0.550   7.000   0.061   0.270   0.000   0.000   0.000   0.271
   0.575   8.000   0.065   0.267   0.001   0.000   0.000   0.276
   0.600   8.000   0.069   0.265   0.001   0.000   0.000   0.280
   0.625   8.000   0.073   0.262   0.001   0.000   0.000   0.284
   0.650   8.000   0.077   0.260   0.001   0.000   0.000   0.288
   0.675   8.000   0.080   0.257   0.001   0.000   0.000   0.291
   0.700   8.000   0.084   0.255   0.002   0.000   0.000   0.295
   0.725   8.000   0.088   0.252   0.002   0.000   0.000   0.298
   0.750   8.000   0.092   0.250   0.002   0.000   0.000   0.301
   0.775   8.000   0.095   0.248   0.002   0.000   0.000   0.304
   0.800   8.000   0.099   0.246   0.003   0.000   0.000   0.307
   0.825   8.000   0.102   0.244   0.003   0.000   0.000   0.310
   0.850   8.000   0.105   0.242   0.003   0.000   0.000   0.312
   0.875   8.000   0.108   0.240   0.003   0.000   0.000   0.315
   0.900   8.000   0.111   0.239   0.004   0.000   0.000   0.317
   0.925   8.000   0.114   0.237   0.004   0.000   0.000   0.319
   0.950   8.000   0.117   0.235   0.004   0.000   0.000   0.321
   0.975   8.000   0.119   0.234   0.005   0.000   0.000   0.323
   1.000   8.000   0.122   0.233   0.005   0.000   0.000   0.325
