  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.000   0.186   0.052   0.203   0.000   0.111   0.037
   0.025   6.000   0.000   0.185   0.049   0.209   0.000   0.113   0.032
   0.050   6.000   0.000   0.185   0.045   0.215   0.000   0.114   0.028
   0.075   4.000   0.000   0.184   0.042   0.220   0.000   0.113   0.024
   0.100   4.000   0.000   0.183   0.038   0.223   0.000   0.112   0.022
   0.125   4.000   0.000   0.183   0.034   0.226   0.000   0.110   0.020
   0.150   4.000   0.000   0.183   0.031   0.230   0.000   0.108   0.020
   0.175   4.000   0.000   0.184   0.028   0.234   0.000   0.107   0.020
   0.200   4.000   0.000   0.185   0.026   0.238   0.000   0.106   0.020
   0.225   5.000   0.000   0.187   0.023   0.244   0.000   0.106   0.022
   0.250   5.000   0.000   0.189   0.021   0.249   0.000   0.106   0.024
   0.275   5.000   0.000   0.191   0.019   0.255   0.000   0.106   0.027
   0.300   5.000   0.000   0.193   0.016   0.261   0.000   0.105   0.030
   0.325   5.000   0.000   0.195   0.014   0.267   0.000   0.105   0.035
   0.350   4.000   0.000   0.197   0.012   0.273   0.000   0.105   0.040
   0.375   5.000   0.000   0.198   0.010   0.279   0.000   0.104   0.045
   0.400   5.000   0.000   0.199   0.008   0.284   0.000   0.103   0.051
   0.425   5.000   0.000   0.199   0.007   0.289   0.000   0.102   0.058
   0.450   5.000   0.000   0.199   0.005   0.292   0.000   0.101   0.066
   0.475   5.000   0.000   0.198   0.004   0.295   0.000   0.099   0.074
   0.500   5.000   0.000   0.197   0.003   0.298   0.000   0.098   0.083
   0.525   5.000   0.000   0.195   0.002   0.300   0.000   0.096   0.092
   0.550   5.000   0.000   0.193   0.001   0.301   0.000   0.094   0.101
   0.575   6.000   0.000   0.191   0.001   0.301   0.000   0.092   0.111
   0.600   6.000   0.000   0.188   0.001   0.302   0.000   0.089   0.121
   0.625   6.000   0.000   0.186   0.001   0.302   0.000   0.087   0.130
   0.650   6.000   0.001   0.183   0.000   0.301   0.000   0.085   0.140
   0.675   6.000   0.001   0.180   0.000   0.301   0.000   0.082   0.150
   0.700   7.000   0.001   0.177   0.000   0.300   0.000   0.080   0.160
   0.725   7.000   0.001   0.175   0.000   0.299   0.000   0.078   0.169
   0.750   8.000   0.001   0.172   0.000   0.298   0.000   0.076   0.179
   0.775   8.000   0.001   0.169   0.000   0.297   0.000   0.074   0.188
   0.800   8.000   0.001   0.167   0.000   0.295   0.000   0.071   0.197
   0.825   8.000   0.001   0.164   0.000   0.294   0.000   0.070   0.206
   0.850   8.000   0.001   0.162   0.000   0.293   0.000   0.068   0.215
   0.875   8.000   0.001   0.159   0.000   0.291   0.000   0.066   0.224
   0.900   8.000   0.002   0.157   0.000   0.290   0.000   0.064   0.232
   0.925   8.000   0.002   0.155   0.000   0.289   0.000   0.063   0.240
   0.950   8.000   0.002   0.153   0.000   0.287   0.000   0.061   0.248
   0.975   8.000   0.002   0.151   0.000   0.286   0.000   0.060   0.256
   1.000   8.000   0.002   0.148   0.000   0.284   0.000   0.058   0.262
