  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  28.000   0.118   0.118   0.236
   0.025  28.000   0.119   0.119   0.238
   0.050  27.000   0.121   0.119   0.240
   0.075  27.000   0.121   0.119   0.240
   0.100  27.000   0.121   0.119   0.239
   0.125  28.000   0.121   0.118   0.237
   0.150  29.000   0.119   0.116   0.234
   0.175  29.000   0.118   0.114   0.230
   0.200  29.000   0.116   0.111   0.225
   0.225  29.000   0.113   0.109   0.220
   0.250  29.000   0.111   0.106   0.215
   0.275  29.000   0.108   0.103   0.209
   0.300  29.000   0.105   0.101   0.204
   0.325  29.000   0.102   0.098   0.199
   0.350  29.000   0.100   0.096   0.194
   0.375  29.000   0.098   0.094   0.190
   0.400  29.000   0.096   0.092   0.186
   0.425  29.000   0.094   0.090   0.183
   0.450  30.000   0.093   0.089   0.180
   0.475  29.000   0.091   0.088   0.178
   0.500  29.000   0.090   0.087   0.175
   0.525  28.000   0.088   0.086   0.173
   0.550  24.000   0.086   0.084   0.170
   0.575  25.000   0.084   0.083   0.167
   0.600  24.000   0.082   0.082   0.165
   0.625  24.000   0.081   0.082   0.163
   0.650  21.000   0.080   0.082   0.163
   0.675  20.000   0.081   0.084   0.165
   0.700  19.000   0.082   0.086   0.170
   0.725  20.000   0.083   0.089   0.174
   0.750  20.000   0.085   0.091   0.178
   0.775  20.000   0.086   0.092   0.181
   0.800  21.000   0.086   0.093   0.183
   0.825  21.000   0.086   0.094   0.184
   0.850  21.000   0.086   0.094   0.184
   0.875  21.000   0.086   0.094   0.184
   0.900  21.000   0.086   0.094   0.183
   0.925  21.000   0.086   0.093   0.182
   0.950  21.000   0.085   0.093   0.181
   0.975  20.000   0.085   0.092   0.180
   1.000  21.000   0.084   0.091   0.178
