TEXTURE AT STRAIN =    0.6000
   1.654   2.165   0.264  <-- length of phase ellipsoid axes
 -144.47    1.11 -162.90  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
  137.39   48.73 -137.14   0.0003500
