  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   4.000   0.010   0.240   0.000   0.000   0.275   0.041   0.028
   0.025   3.000   0.008   0.239   0.000   0.000   0.282   0.044   0.024
   0.050   3.000   0.006   0.240   0.000   0.000   0.289   0.047   0.021
   0.075   3.000   0.004   0.241   0.000   0.000   0.297   0.051   0.018
   0.100   3.000   0.003   0.244   0.000   0.000   0.306   0.055   0.016
   0.125   3.000   0.001   0.246   0.000   0.000   0.315   0.061   0.013
   0.150   3.000   0.001   0.248   0.001   0.000   0.325   0.067   0.011
   0.175   3.000   0.000   0.246   0.002   0.000   0.331   0.071   0.009
   0.200   3.000   0.000   0.234   0.005   0.000   0.328   0.068   0.009
   0.225   3.000   0.000   0.220   0.007   0.000   0.322   0.062   0.010
   0.250   3.000   0.000   0.209   0.009   0.000   0.316   0.058   0.012
   0.275   3.000   0.000   0.200   0.011   0.000   0.311   0.054   0.014
   0.300   3.000   0.000   0.193   0.013   0.000   0.307   0.052   0.016
   0.325   3.000   0.000   0.187   0.015   0.000   0.304   0.050   0.019
   0.350   4.000   0.000   0.182   0.016   0.000   0.301   0.048   0.022
   0.375   4.000   0.000   0.178   0.018   0.000   0.300   0.046   0.025
   0.400   4.000   0.000   0.174   0.020   0.000   0.299   0.045   0.028
   0.425   4.000   0.000   0.171   0.022   0.000   0.298   0.043   0.031
   0.450   4.000   0.000   0.168   0.023   0.000   0.298   0.042   0.035
   0.475   5.000   0.000   0.165   0.025   0.000   0.298   0.041   0.039
   0.500   5.000   0.000   0.162   0.027   0.000   0.298   0.039   0.044
   0.525   5.000   0.000   0.159   0.028   0.000   0.299   0.038   0.048
   0.550   5.000   0.000   0.157   0.030   0.000   0.300   0.037   0.053
   0.575   6.000   0.000   0.155   0.031   0.000   0.301   0.036   0.058
   0.600   6.000   0.000   0.152   0.032   0.000   0.302   0.034   0.064
   0.625   6.000   0.000   0.150   0.033   0.000   0.303   0.033   0.069
   0.650   6.000   0.000   0.148   0.034   0.000   0.304   0.032   0.075
   0.675   6.000   0.000   0.145   0.034   0.000   0.305   0.031   0.081
   0.700   6.000   0.000   0.143   0.035   0.000   0.306   0.030   0.088
   0.725   6.000   0.000   0.141   0.035   0.000   0.307   0.029   0.094
   0.750   6.000   0.000   0.139   0.035   0.000   0.308   0.027   0.101
   0.775   7.000   0.000   0.137   0.035   0.000   0.309   0.026   0.108
   0.800   7.000   0.000   0.135   0.035   0.000   0.309   0.025   0.115
   0.825   8.000   0.000   0.132   0.034   0.000   0.310   0.025   0.122
   0.850   8.000   0.000   0.130   0.034   0.000   0.310   0.024   0.129
   0.875   8.000   0.000   0.128   0.033   0.000   0.310   0.023   0.136
   0.900   8.000   0.000   0.126   0.033   0.000   0.310   0.022   0.144
   0.925   8.000   0.000   0.124   0.032   0.000   0.310   0.021   0.151
   0.950   8.000   0.000   0.122   0.031   0.000   0.310   0.021   0.159
   0.975   8.000   0.000   0.120   0.030   0.000   0.310   0.020   0.166
   1.000   8.000   0.000   0.118   0.029   0.000   0.309   0.020   0.173
