  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   5.000   0.008   0.313   0.000   0.000   0.000   0.181
   0.025   5.000   0.011   0.309   0.000   0.000   0.000   0.183
   0.050   5.000   0.014   0.305   0.000   0.000   0.000   0.184
   0.075   6.000   0.018   0.301   0.000   0.000   0.000   0.185
   0.100   6.000   0.021   0.296   0.000   0.000   0.000   0.186
   0.125   6.000   0.025   0.292   0.000   0.000   0.000   0.188
   0.150   6.000   0.029   0.288   0.000   0.000   0.000   0.191
   0.175   6.000   0.032   0.284   0.000   0.000   0.000   0.194
   0.200   6.000   0.036   0.280   0.000   0.000   0.000   0.198
   0.225   6.000   0.039   0.276   0.000   0.000   0.000   0.203
   0.250   6.000   0.043   0.273   0.000   0.000   0.000   0.208
   0.275   8.000   0.047   0.269   0.000   0.000   0.000   0.213
   0.300   8.000   0.050   0.266   0.000   0.000   0.000   0.219
   0.325   8.000   0.054   0.263   0.000   0.000   0.000   0.224
   0.350   8.000   0.058   0.260   0.000   0.000   0.000   0.230
   0.375   8.000   0.061   0.257   0.001   0.000   0.000   0.236
   0.400   8.000   0.065   0.254   0.001   0.000   0.000   0.242
   0.425   8.000   0.069   0.251   0.001   0.000   0.000   0.247
   0.450   8.000   0.073   0.248   0.001   0.000   0.000   0.253
   0.475   8.000   0.077   0.246   0.001   0.000   0.000   0.258
   0.500   8.000   0.081   0.243   0.001   0.000   0.000   0.264
   0.525   8.000   0.084   0.241   0.002   0.000   0.000   0.269
   0.550   8.000   0.088   0.239   0.002   0.000   0.000   0.273
   0.575   8.000   0.092   0.237   0.002   0.000   0.000   0.278
   0.600   8.000   0.096   0.235   0.003   0.000   0.000   0.282
   0.625   8.000   0.099   0.233   0.003   0.000   0.000   0.287
   0.650   8.000   0.103   0.232   0.003   0.000   0.000   0.291
   0.675   8.000   0.106   0.230   0.003   0.000   0.000   0.294
   0.700   8.000   0.109   0.229   0.004   0.000   0.000   0.298
   0.725   8.000   0.112   0.227   0.004   0.000   0.000   0.301
   0.750   8.000   0.115   0.226   0.004   0.000   0.000   0.304
   0.775   8.000   0.118   0.225   0.005   0.000   0.000   0.307
   0.800   8.000   0.121   0.224   0.005   0.000   0.000   0.310
   0.825   8.000   0.123   0.223   0.005   0.000   0.000   0.313
   0.850   8.000   0.126   0.222   0.006   0.000   0.000   0.315
   0.875   8.000   0.128   0.221   0.006   0.000   0.000   0.318
   0.900   8.000   0.130   0.220   0.006   0.000   0.000   0.320
   0.925   8.000   0.132   0.220   0.007   0.000   0.000   0.322
   0.950   8.000   0.134   0.219   0.007   0.000   0.000   0.324
   0.975   8.000   0.136   0.218   0.007   0.000   0.000   0.326
   1.000   8.000   0.138   0.218   0.007   0.000   0.000   0.327
