  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   5.000   0.082   0.000   0.244   0.014   0.000   0.181
   0.025   4.000   0.078   0.000   0.247   0.011   0.000   0.190
   0.050   6.000   0.073   0.000   0.247   0.008   0.000   0.196
   0.075   6.000   0.068   0.000   0.246   0.006   0.000   0.199
   0.100   6.000   0.062   0.000   0.245   0.004   0.000   0.201
   0.125   6.000   0.055   0.000   0.246   0.003   0.000   0.203
   0.150   6.000   0.049   0.000   0.247   0.003   0.000   0.206
   0.175   6.000   0.043   0.000   0.249   0.002   0.000   0.209
   0.200   6.000   0.037   0.000   0.252   0.002   0.000   0.213
   0.225   7.000   0.032   0.000   0.256   0.002   0.000   0.218
   0.250   7.000   0.027   0.000   0.260   0.002   0.000   0.224
   0.275   7.000   0.022   0.000   0.264   0.001   0.000   0.231
   0.300   7.000   0.018   0.001   0.268   0.001   0.000   0.237
   0.325   7.000   0.015   0.002   0.272   0.001   0.000   0.244
   0.350   6.000   0.012   0.003   0.275   0.001   0.000   0.250
   0.375   6.000   0.010   0.005   0.277   0.001   0.000   0.257
   0.400   6.000   0.008   0.009   0.278   0.001   0.000   0.263
   0.425   6.000   0.006   0.013   0.278   0.000   0.000   0.268
   0.450   8.000   0.005   0.018   0.277   0.000   0.000   0.274
   0.475   8.000   0.004   0.024   0.275   0.000   0.000   0.279
   0.500   8.000   0.003   0.030   0.272   0.000   0.000   0.283
   0.525   8.000   0.003   0.037   0.269   0.000   0.000   0.287
   0.550   8.000   0.002   0.044   0.265   0.000   0.000   0.291
   0.575   8.000   0.002   0.052   0.261   0.000   0.000   0.295
   0.600   8.000   0.001   0.059   0.257   0.000   0.000   0.299
   0.625   8.000   0.001   0.067   0.253   0.000   0.000   0.303
   0.650   8.000   0.001   0.074   0.248   0.000   0.000   0.306
   0.675   8.000   0.001   0.082   0.244   0.000   0.000   0.309
   0.700   8.000   0.001   0.089   0.240   0.000   0.000   0.312
   0.725   8.000   0.001   0.096   0.236   0.000   0.000   0.315
   0.750   8.000   0.001   0.102   0.233   0.000   0.000   0.318
   0.775   8.000   0.001   0.108   0.229   0.000   0.000   0.321
   0.800   8.000   0.000   0.114   0.226   0.000   0.000   0.323
   0.825   8.000   0.000   0.120   0.223   0.000   0.000   0.326
   0.850   8.000   0.000   0.125   0.220   0.000   0.000   0.328
   0.875   8.000   0.000   0.130   0.217   0.000   0.000   0.330
   0.900   8.000   0.000   0.135   0.214   0.000   0.000   0.333
   0.925   8.000   0.000   0.139   0.212   0.000   0.000   0.335
   0.950   8.000   0.000   0.143   0.209   0.000   0.000   0.336
   0.975   8.000   0.000   0.147   0.207   0.000   0.000   0.338
   1.000   8.000   0.000   0.151   0.205   0.000   0.000   0.340
