  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  20.000   0.107   0.105   0.212
   0.025  20.000   0.107   0.107   0.214
   0.050  20.000   0.107   0.107   0.215
   0.075  19.000   0.107   0.108   0.215
   0.100  19.000   0.106   0.108   0.215
   0.125  17.000   0.104   0.108   0.214
   0.150  14.000   0.103   0.108   0.213
   0.175  15.000   0.101   0.108   0.212
   0.200  16.000   0.101   0.108   0.213
   0.225  19.000   0.102   0.109   0.214
   0.250  20.000   0.102   0.111   0.216
   0.275  21.000   0.103   0.111   0.218
   0.300  19.000   0.103   0.112   0.218
   0.325  19.000   0.103   0.112   0.218
   0.350  19.000   0.103   0.112   0.218
   0.375  19.000   0.102   0.111   0.217
   0.400  21.000   0.101   0.110   0.215
   0.425  21.000   0.100   0.109   0.213
   0.450  21.000   0.099   0.108   0.211
   0.475  21.000   0.098   0.107   0.208
   0.500  21.000   0.097   0.105   0.206
   0.525  21.000   0.095   0.104   0.203
   0.550  21.000   0.094   0.102   0.199
   0.575  21.000   0.092   0.101   0.196
   0.600  21.000   0.091   0.099   0.193
   0.625  22.000   0.090   0.097   0.190
   0.650  22.000   0.088   0.096   0.187
   0.675  22.000   0.087   0.094   0.184
   0.700  22.000   0.085   0.093   0.181
   0.725  22.000   0.084   0.091   0.178
   0.750  22.000   0.083   0.090   0.176
   0.775  22.000   0.082   0.088   0.173
   0.800  22.000   0.080   0.087   0.170
   0.825  22.000   0.079   0.086   0.168
   0.850  22.000   0.078   0.085   0.166
   0.875  22.000   0.077   0.084   0.164
   0.900  22.000   0.076   0.083   0.162
   0.925  22.000   0.075   0.082   0.160
   0.950  22.000   0.074   0.081   0.158
   0.975  22.000   0.074   0.080   0.156
   1.000  22.000   0.073   0.079   0.154
