  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   8.000   0.000   0.037   0.006   0.192   0.004   0.193
   0.025   8.000   0.000   0.033   0.006   0.189   0.004   0.191
   0.050   9.000   0.000   0.031   0.005   0.185   0.004   0.191
   0.075   9.000   0.000   0.029   0.005   0.182   0.004   0.193
   0.100   9.000   0.000   0.028   0.005   0.179   0.004   0.196
   0.125  10.000   0.000   0.027   0.005   0.177   0.004   0.200
   0.150  10.000   0.000   0.027   0.005   0.176   0.004   0.205
   0.175  10.000   0.000   0.027   0.005   0.175   0.004   0.211
   0.200  10.000   0.000   0.027   0.005   0.174   0.004   0.217
   0.225  10.000   0.000   0.028   0.005   0.175   0.004   0.224
   0.250  10.000   0.000   0.029   0.005   0.176   0.004   0.232
   0.275  10.000   0.000   0.030   0.005   0.177   0.004   0.240
   0.300  10.000   0.000   0.031   0.005   0.179   0.005   0.248
   0.325  10.000   0.000   0.032   0.006   0.182   0.005   0.257
   0.350  10.000   0.000   0.033   0.006   0.185   0.005   0.266
   0.375  10.000   0.000   0.034   0.006   0.187   0.005   0.274
   0.400  10.000   0.000   0.035   0.006   0.190   0.006   0.283
   0.425  10.000   0.000   0.036   0.006   0.193   0.006   0.291
   0.450  10.000   0.000   0.037   0.006   0.196   0.006   0.299
   0.475  10.000   0.000   0.038   0.006   0.199   0.007   0.307
   0.500  10.000   0.000   0.039   0.006   0.201   0.007   0.315
   0.525  10.000   0.000   0.040   0.006   0.204   0.007   0.322
   0.550  10.000   0.000   0.041   0.006   0.206   0.008   0.328
   0.575  10.000   0.000   0.041   0.006   0.209   0.008   0.334
   0.600  10.000   0.000   0.042   0.005   0.211   0.008   0.340
   0.625  10.000   0.000   0.043   0.005   0.213   0.009   0.346
   0.650  10.000   0.000   0.043   0.005   0.215   0.009   0.351
   0.675  10.000   0.000   0.044   0.005   0.216   0.010   0.355
   0.700  10.000   0.000   0.044   0.005   0.218   0.010   0.360
   0.725  10.000   0.000   0.045   0.005   0.219   0.010   0.363
   0.750  10.000   0.000   0.045   0.004   0.221   0.011   0.367
   0.775  11.000   0.000   0.046   0.004   0.222   0.011   0.370
   0.800  11.000   0.000   0.046   0.004   0.223   0.012   0.373
   0.825  11.000   0.000   0.047   0.004   0.224   0.013   0.376
   0.850  11.000   0.000   0.047   0.004   0.225   0.013   0.378
   0.875  11.000   0.000   0.048   0.004   0.226   0.014   0.380
   0.900  11.000   0.000   0.048   0.003   0.227   0.014   0.382
   0.925  11.000   0.000   0.049   0.003   0.227   0.015   0.381
   0.950  11.000   0.000   0.049   0.003   0.227   0.016   0.380
   0.975  11.000   0.000   0.050   0.003   0.227   0.016   0.379
   1.000  11.000   0.000   0.050   0.003   0.227   0.017   0.377
