  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  30.000   0.130   0.130   0.260
   0.025  30.000   0.130   0.130   0.260
   0.050  29.000   0.129   0.129   0.259
   0.075  28.000   0.128   0.129   0.257
   0.100  28.000   0.127   0.127   0.255
   0.125  28.000   0.126   0.126   0.252
   0.150  27.000   0.124   0.124   0.248
   0.175  25.000   0.121   0.122   0.243
   0.200  25.000   0.119   0.119   0.238
   0.225  25.000   0.116   0.116   0.233
   0.250  26.000   0.113   0.114   0.228
   0.275  21.000   0.112   0.112   0.223
   0.300  23.000   0.110   0.110   0.221
   0.325  23.000   0.109   0.110   0.219
   0.350  22.000   0.108   0.109   0.218
   0.375  22.000   0.106   0.109   0.216
   0.400  21.000   0.104   0.109   0.215
   0.425  21.000   0.103   0.108   0.213
   0.450  21.000   0.101   0.107   0.210
   0.475  22.000   0.099   0.106   0.208
   0.500  22.000   0.097   0.105   0.205
   0.525  23.000   0.096   0.104   0.203
   0.550  22.000   0.094   0.102   0.200
   0.575  21.000   0.093   0.101   0.198
   0.600  21.000   0.092   0.100   0.195
   0.625  21.000   0.091   0.099   0.193
   0.650  21.000   0.089   0.097   0.190
   0.675  21.000   0.088   0.096   0.188
   0.700  21.000   0.087   0.095   0.185
   0.725  21.000   0.086   0.094   0.183
   0.750  22.000   0.085   0.093   0.181
   0.775  21.000   0.084   0.091   0.179
   0.800  22.000   0.083   0.090   0.177
   0.825  22.000   0.083   0.089   0.175
   0.850  22.000   0.082   0.088   0.173
   0.875  22.000   0.081   0.087   0.171
   0.900  21.000   0.080   0.086   0.169
   0.925  21.000   0.079   0.085   0.167
   0.950  21.000   0.079   0.084   0.165
   0.975  21.000   0.078   0.084   0.164
   1.000  21.000   0.077   0.083   0.162
