  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.139   0.148   0.291
   0.025  23.000   0.142   0.149   0.294
   0.050  24.000   0.143   0.149   0.295
   0.075  23.000   0.145   0.148   0.295
   0.100  21.000   0.145   0.148   0.294
   0.125  21.000   0.145   0.148   0.294
   0.150  21.000   0.144   0.148   0.293
   0.175  21.000   0.142   0.148   0.292
   0.200  21.000   0.140   0.147   0.290
   0.225  21.000   0.137   0.146   0.287
   0.250  21.000   0.135   0.144   0.282
   0.275  21.000   0.132   0.142   0.277
   0.300  21.000   0.129   0.139   0.272
   0.325  21.000   0.126   0.136   0.266
   0.350  20.000   0.123   0.133   0.260
   0.375  20.000   0.120   0.130   0.253
   0.400  21.000   0.117   0.126   0.247
   0.425  21.000   0.114   0.123   0.241
   0.450  21.000   0.111   0.120   0.235
   0.475  21.000   0.108   0.117   0.229
   0.500  21.000   0.106   0.114   0.224
   0.525  20.000   0.103   0.112   0.218
   0.550  19.000   0.101   0.109   0.213
   0.575  19.000   0.098   0.107   0.208
   0.600  19.000   0.096   0.104   0.204
   0.625  20.000   0.094   0.102   0.200
   0.650  20.000   0.093   0.100   0.196
   0.675  20.000   0.091   0.098   0.192
   0.700  20.000   0.089   0.096   0.188
   0.725  20.000   0.088   0.094   0.185
   0.750  20.000   0.086   0.093   0.182
   0.775  21.000   0.085   0.091   0.179
   0.800  21.000   0.084   0.090   0.176
   0.825  21.000   0.082   0.088   0.173
   0.850  21.000   0.081   0.087   0.171
   0.875  21.000   0.080   0.086   0.169
   0.900  21.000   0.079   0.085   0.167
   0.925  21.000   0.078   0.084   0.165
   0.950  21.000   0.078   0.084   0.165
   0.975  21.000   0.078   0.084   0.165
   1.000  21.000   0.079   0.084   0.165
