  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000  12.000   0.000   0.001   0.000   0.008   0.000   0.412
   0.025  12.000   0.000   0.001   0.000   0.010   0.000   0.404
   0.050  12.000   0.000   0.001   0.000   0.012   0.000   0.400
   0.075  12.000   0.000   0.000   0.000   0.014   0.000   0.397
   0.100  12.000   0.000   0.000   0.000   0.017   0.000   0.395
   0.125  12.000   0.000   0.000   0.001   0.020   0.000   0.393
   0.150  12.000   0.000   0.000   0.001   0.023   0.000   0.391
   0.175  12.000   0.000   0.000   0.001   0.026   0.000   0.391
   0.200  12.000   0.000   0.000   0.001   0.029   0.000   0.393
   0.225  12.000   0.000   0.000   0.001   0.032   0.000   0.397
   0.250  12.000   0.000   0.000   0.001   0.036   0.000   0.402
   0.275  12.000   0.000   0.000   0.001   0.040   0.000   0.408
   0.300  12.000   0.000   0.000   0.001   0.044   0.000   0.415
   0.325  12.000   0.000   0.000   0.001   0.048   0.000   0.422
   0.350  12.000   0.000   0.000   0.001   0.053   0.000   0.430
   0.375  11.000   0.000   0.001   0.002   0.058   0.000   0.436
   0.400  10.000   0.000   0.001   0.002   0.064   0.000   0.443
   0.425  10.000   0.000   0.001   0.002   0.070   0.000   0.449
   0.450  10.000   0.000   0.001   0.002   0.076   0.000   0.454
   0.475  10.000   0.000   0.002   0.003   0.083   0.000   0.458
   0.500   9.000   0.000   0.002   0.003   0.089   0.000   0.462
   0.525   9.000   0.000   0.003   0.003   0.095   0.000   0.465
   0.550   9.000   0.000   0.003   0.004   0.102   0.000   0.468
   0.575   9.000   0.000   0.004   0.004   0.108   0.000   0.470
   0.600   9.000   0.000   0.005   0.005   0.114   0.000   0.471
   0.625   9.000   0.000   0.006   0.005   0.120   0.000   0.472
   0.650  10.000   0.000   0.006   0.005   0.126   0.001   0.473
   0.675  10.000   0.000   0.007   0.006   0.132   0.001   0.473
   0.700  10.000   0.000   0.008   0.006   0.138   0.001   0.473
   0.725  10.000   0.000   0.009   0.007   0.143   0.001   0.473
   0.750  10.000   0.000   0.010   0.008   0.148   0.001   0.472
   0.775  10.000   0.000   0.011   0.008   0.153   0.001   0.472
   0.800  10.000   0.000   0.012   0.009   0.158   0.001   0.471
   0.825  10.000   0.000   0.013   0.009   0.163   0.001   0.470
   0.850  10.000   0.000   0.014   0.010   0.167   0.001   0.469
   0.875  10.000   0.000   0.015   0.011   0.172   0.001   0.467
   0.900  10.000   0.000   0.016   0.011   0.176   0.001   0.466
   0.925  10.000   0.000   0.017   0.012   0.179   0.001   0.465
   0.950  10.000   0.000   0.018   0.012   0.182   0.001   0.460
   0.975  10.000   0.000   0.018   0.013   0.185   0.001   0.456
   1.000  10.000   0.000   0.019   0.013   0.187   0.001   0.452
