  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   8.000   0.000   0.004   0.080   0.201   0.000   0.189
   0.025   8.000   0.000   0.004   0.077   0.193   0.000   0.184
   0.050   8.000   0.000   0.003   0.075   0.185   0.000   0.180
   0.075   8.000   0.000   0.002   0.075   0.178   0.000   0.179
   0.100   8.000   0.000   0.002   0.075   0.172   0.000   0.180
   0.125   8.000   0.000   0.001   0.076   0.168   0.000   0.184
   0.150   8.000   0.000   0.001   0.077   0.164   0.000   0.189
   0.175   8.000   0.000   0.001   0.079   0.161   0.000   0.194
   0.200   8.000   0.001   0.001   0.080   0.159   0.000   0.201
   0.225   9.000   0.001   0.001   0.082   0.158   0.000   0.208
   0.250   9.000   0.001   0.001   0.084   0.158   0.000   0.216
   0.275   9.000   0.001   0.001   0.086   0.158   0.000   0.224
   0.300   9.000   0.001   0.001   0.088   0.159   0.000   0.233
   0.325   9.000   0.001   0.001   0.089   0.159   0.000   0.242
   0.350   9.000   0.001   0.000   0.091   0.161   0.000   0.250
   0.375   9.000   0.001   0.000   0.093   0.162   0.000   0.259
   0.400   9.000   0.001   0.000   0.095   0.163   0.000   0.268
   0.425   9.000   0.001   0.000   0.096   0.165   0.000   0.276
   0.450   9.000   0.001   0.000   0.098   0.166   0.000   0.285
   0.475   9.000   0.001   0.000   0.099   0.167   0.000   0.293
   0.500   9.000   0.001   0.000   0.100   0.169   0.000   0.301
   0.525   9.000   0.001   0.000   0.102   0.170   0.000   0.308
   0.550   9.000   0.001   0.000   0.103   0.171   0.000   0.315
   0.575   9.000   0.001   0.000   0.104   0.172   0.000   0.322
   0.600   9.000   0.002   0.000   0.105   0.173   0.000   0.328
   0.625  10.000   0.002   0.000   0.106   0.174   0.000   0.334
   0.650  10.000   0.002   0.000   0.107   0.175   0.000   0.340
   0.675  10.000   0.002   0.000   0.108   0.176   0.000   0.345
   0.700  10.000   0.002   0.000   0.109   0.176   0.000   0.350
   0.725  10.000   0.002   0.000   0.110   0.177   0.000   0.355
   0.750  10.000   0.002   0.000   0.111   0.177   0.000   0.359
   0.775  10.000   0.002   0.000   0.112   0.178   0.000   0.364
   0.800  10.000   0.002   0.000   0.112   0.178   0.000   0.367
   0.825  10.000   0.002   0.000   0.113   0.178   0.000   0.371
   0.850  10.000   0.002   0.000   0.114   0.179   0.000   0.374
   0.875  10.000   0.002   0.000   0.115   0.179   0.000   0.377
   0.900  10.000   0.002   0.000   0.116   0.179   0.000   0.380
   0.925  10.000   0.002   0.000   0.116   0.178   0.000   0.380
   0.950  10.000   0.002   0.000   0.116   0.178   0.000   0.380
   0.975  10.000   0.003   0.000   0.116   0.177   0.000   0.381
   1.000  10.000   0.003   0.000   0.117   0.176   0.000   0.381
