  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   8.000   0.180   0.012   0.117   0.001   0.000   0.188
   0.025   8.000   0.175   0.012   0.113   0.001   0.000   0.186
   0.050   8.000   0.170   0.011   0.110   0.000   0.000   0.185
   0.075   8.000   0.165   0.011   0.108   0.000   0.000   0.185
   0.100   8.000   0.161   0.010   0.107   0.000   0.000   0.186
   0.125   8.000   0.157   0.010   0.106   0.000   0.000   0.187
   0.150   8.000   0.155   0.009   0.106   0.000   0.000   0.190
   0.175   8.000   0.152   0.009   0.106   0.000   0.000   0.194
   0.200   8.000   0.151   0.008   0.107   0.000   0.000   0.199
   0.225   8.000   0.150   0.008   0.107   0.000   0.000   0.204
   0.250   8.000   0.149   0.008   0.109   0.000   0.000   0.210
   0.275   8.000   0.149   0.007   0.110   0.000   0.000   0.216
   0.300   8.000   0.149   0.007   0.112   0.000   0.000   0.223
   0.325   8.000   0.150   0.007   0.114   0.000   0.000   0.230
   0.350   8.000   0.151   0.007   0.116   0.000   0.000   0.237
   0.375   8.000   0.152   0.007   0.118   0.000   0.000   0.244
   0.400   8.000   0.154   0.007   0.120   0.000   0.000   0.250
   0.425   8.000   0.156   0.007   0.122   0.000   0.000   0.257
   0.450   8.000   0.157   0.007   0.124   0.000   0.000   0.264
   0.475   8.000   0.159   0.007   0.127   0.000   0.000   0.270
   0.500   8.000   0.161   0.007   0.129   0.000   0.000   0.276
   0.525   8.000   0.162   0.006   0.131   0.000   0.000   0.281
   0.550   8.000   0.164   0.006   0.133   0.000   0.000   0.287
   0.575   8.000   0.166   0.006   0.135   0.000   0.000   0.292
   0.600   8.000   0.167   0.006   0.137   0.000   0.000   0.297
   0.625   8.000   0.169   0.006   0.138   0.000   0.000   0.301
   0.650   8.000   0.170   0.006   0.140   0.000   0.000   0.306
   0.675   8.000   0.171   0.006   0.142   0.000   0.000   0.310
   0.700   8.000   0.173   0.006   0.144   0.000   0.000   0.313
   0.725   8.000   0.174   0.006   0.145   0.000   0.000   0.317
   0.750   8.000   0.175   0.006   0.147   0.000   0.000   0.320
   0.775   8.000   0.176   0.006   0.149   0.000   0.000   0.323
   0.800   8.000   0.177   0.006   0.150   0.000   0.000   0.326
   0.825   8.000   0.178   0.006   0.152   0.000   0.000   0.329
   0.850   8.000   0.178   0.006   0.153   0.000   0.000   0.331
   0.875   8.000   0.179   0.006   0.155   0.000   0.000   0.334
   0.900   9.000   0.179   0.006   0.156   0.000   0.000   0.336
   0.925   9.000   0.180   0.006   0.158   0.000   0.000   0.338
   0.950   9.000   0.180   0.006   0.159   0.000   0.000   0.340
   0.975   9.000   0.180   0.005   0.161   0.000   0.000   0.342
   1.000   9.000   0.179   0.005   0.162   0.000   0.000   0.342
