  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.126   0.120   0.243
   0.025  25.000   0.127   0.120   0.243
   0.050  25.000   0.125   0.119   0.242
   0.075  25.000   0.122   0.118   0.238
   0.100  19.000   0.118   0.116   0.233
   0.125  18.000   0.114   0.113   0.227
   0.150  16.000   0.109   0.111   0.221
   0.175  14.000   0.105   0.109   0.216
   0.200  14.000   0.103   0.108   0.213
   0.225  18.000   0.102   0.109   0.213
   0.250  19.000   0.101   0.109   0.213
   0.275  20.000   0.100   0.108   0.212
   0.300  21.000   0.099   0.107   0.209
   0.325  21.000   0.098   0.105   0.206
   0.350  20.000   0.096   0.104   0.203
   0.375  21.000   0.094   0.101   0.199
   0.400  21.000   0.092   0.099   0.194
   0.425  21.000   0.090   0.097   0.190
   0.450  21.000   0.088   0.095   0.186
   0.475  21.000   0.087   0.093   0.182
   0.500  21.000   0.085   0.091   0.179
   0.525  21.000   0.084   0.089   0.175
   0.550  21.000   0.082   0.088   0.173
   0.575  20.000   0.081   0.087   0.170
   0.600  21.000   0.080   0.085   0.168
   0.625  22.000   0.079   0.084   0.166
   0.650  21.000   0.079   0.083   0.164
   0.675  21.000   0.078   0.083   0.163
   0.700  21.000   0.077   0.082   0.161
   0.725  21.000   0.077   0.081   0.160
   0.750  20.000   0.076   0.080   0.158
   0.775  21.000   0.076   0.080   0.157
   0.800  21.000   0.075   0.079   0.156
   0.825  21.000   0.075   0.078   0.155
   0.850  21.000   0.074   0.078   0.153
   0.875  21.000   0.073   0.077   0.152
   0.900  21.000   0.072   0.076   0.150
   0.925  21.000   0.071   0.076   0.149
   0.950  21.000   0.070   0.075   0.147
   0.975  20.000   0.069   0.074   0.145
   1.000  20.000   0.068   0.073   0.143
