TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
  168.00   41.78 -136.02  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
  168.00   83.56 -168.00   0.0003500
