  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   7.000   0.000   0.392   0.020   0.000   0.000   0.000   0.189
   0.025   7.000   0.000   0.379   0.025   0.000   0.000   0.000   0.188
   0.050   7.000   0.000   0.367   0.030   0.000   0.000   0.000   0.188
   0.075   7.000   0.000   0.355   0.035   0.000   0.000   0.000   0.190
   0.100   7.000   0.000   0.343   0.039   0.000   0.000   0.000   0.194
   0.125   7.000   0.000   0.333   0.043   0.000   0.000   0.000   0.200
   0.150   7.000   0.000   0.323   0.047   0.000   0.000   0.000   0.207
   0.175   8.000   0.000   0.314   0.051   0.000   0.000   0.000   0.215
   0.200   8.000   0.000   0.307   0.055   0.000   0.000   0.000   0.223
   0.225   8.000   0.000   0.300   0.059   0.000   0.000   0.000   0.232
   0.250   8.000   0.000   0.294   0.062   0.000   0.000   0.000   0.241
   0.275   8.000   0.000   0.288   0.066   0.000   0.000   0.000   0.251
   0.300   8.000   0.000   0.283   0.070   0.000   0.000   0.000   0.260
   0.325   8.000   0.000   0.279   0.074   0.000   0.000   0.000   0.269
   0.350   8.000   0.000   0.275   0.079   0.000   0.000   0.000   0.277
   0.375   8.000   0.000   0.272   0.083   0.000   0.000   0.000   0.286
   0.400   9.000   0.000   0.269   0.087   0.000   0.000   0.000   0.293
   0.425   9.000   0.000   0.266   0.091   0.000   0.000   0.000   0.300
   0.450   9.000   0.000   0.263   0.096   0.000   0.000   0.000   0.307
   0.475   9.000   0.000   0.261   0.100   0.000   0.000   0.000   0.314
   0.500   9.000   0.000   0.259   0.104   0.000   0.000   0.000   0.320
   0.525   9.000   0.000   0.257   0.108   0.000   0.000   0.000   0.325
   0.550   9.000   0.000   0.255   0.112   0.000   0.000   0.000   0.330
   0.575   9.000   0.000   0.253   0.116   0.000   0.000   0.000   0.335
   0.600   9.000   0.000   0.251   0.120   0.000   0.000   0.000   0.339
   0.625   9.000   0.000   0.249   0.124   0.000   0.000   0.000   0.343
   0.650   9.000   0.000   0.247   0.128   0.000   0.000   0.000   0.347
   0.675   9.000   0.000   0.246   0.131   0.000   0.000   0.000   0.351
   0.700   9.000   0.000   0.244   0.135   0.000   0.000   0.000   0.354
   0.725   9.000   0.000   0.243   0.138   0.000   0.000   0.000   0.357
   0.750   9.000   0.000   0.241   0.141   0.000   0.000   0.000   0.360
   0.775   9.000   0.000   0.240   0.144   0.000   0.000   0.000   0.362
   0.800   9.000   0.000   0.239   0.147   0.000   0.000   0.000   0.365
   0.825   9.000   0.000   0.237   0.150   0.000   0.000   0.000   0.367
   0.850   9.000   0.000   0.236   0.153   0.000   0.000   0.000   0.369
   0.875   9.000   0.000   0.235   0.155   0.000   0.000   0.000   0.371
   0.900   9.000   0.000   0.234   0.158   0.000   0.000   0.000   0.373
   0.925   9.000   0.000   0.233   0.160   0.000   0.000   0.000   0.375
   0.950   9.000   0.000   0.232   0.162   0.000   0.000   0.000   0.377
   0.975   9.000   0.000   0.231   0.164   0.000   0.000   0.000   0.378
   1.000   9.000   0.000   0.230   0.165   0.000   0.000   0.000   0.378
