  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  21.000   0.095   0.102   0.200
   0.025  22.000   0.097   0.103   0.202
   0.050  21.000   0.099   0.103   0.203
   0.075  22.000   0.100   0.103   0.204
   0.100  23.000   0.101   0.102   0.204
   0.125  22.000   0.101   0.102   0.204
   0.150  25.000   0.101   0.102   0.204
   0.175  26.000   0.100   0.103   0.204
   0.200  28.000   0.099   0.103   0.203
   0.225  27.000   0.097   0.102   0.201
   0.250  27.000   0.095   0.101   0.198
   0.275  27.000   0.092   0.099   0.194
   0.300  28.000   0.090   0.097   0.189
   0.325  29.000   0.087   0.094   0.184
   0.350  30.000   0.084   0.091   0.178
   0.375  30.000   0.082   0.088   0.173
   0.400  29.000   0.079   0.085   0.167
   0.425  29.000   0.076   0.083   0.162
   0.450  29.000   0.074   0.080   0.156
   0.475  29.000   0.071   0.077   0.151
   0.500  28.000   0.069   0.075   0.147
   0.525  28.000   0.067   0.073   0.143
   0.550  28.000   0.065   0.071   0.139
   0.575  29.000   0.064   0.069   0.136
   0.600  30.000   0.063   0.068   0.133
   0.625  28.000   0.062   0.067   0.131
   0.650  26.000   0.062   0.066   0.129
   0.675  27.000   0.062   0.065   0.128
   0.700  28.000   0.063   0.064   0.127
   0.725  26.000   0.063   0.063   0.127
   0.750  22.000   0.064   0.063   0.127
   0.775  21.000   0.064   0.063   0.127
   0.800  21.000   0.065   0.063   0.128
   0.825  22.000   0.065   0.064   0.128
   0.850  23.000   0.065   0.064   0.129
   0.875  23.000   0.065   0.065   0.130
   0.900  23.000   0.065   0.065   0.130
   0.925  22.000   0.064   0.066   0.131
   0.950  22.000   0.064   0.067   0.132
   0.975  21.000   0.064   0.067   0.132
   1.000  22.000   0.064   0.068   0.133
