  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   7.000   0.000   0.356   0.048   0.000   0.007   0.000   0.181
   0.025   7.000   0.000   0.343   0.052   0.000   0.006   0.000   0.179
   0.050   7.000   0.000   0.332   0.056   0.000   0.004   0.000   0.180
   0.075   8.000   0.000   0.321   0.059   0.000   0.004   0.000   0.183
   0.100   8.000   0.000   0.311   0.062   0.000   0.003   0.000   0.188
   0.125   8.000   0.000   0.302   0.065   0.000   0.002   0.000   0.194
   0.150   8.000   0.000   0.294   0.068   0.000   0.002   0.000   0.202
   0.175   8.000   0.000   0.287   0.071   0.000   0.002   0.000   0.211
   0.200   8.000   0.000   0.281   0.074   0.000   0.002   0.000   0.221
   0.225   8.000   0.000   0.276   0.077   0.000   0.001   0.000   0.230
   0.250   8.000   0.000   0.271   0.080   0.000   0.001   0.000   0.240
   0.275   8.000   0.000   0.267   0.083   0.000   0.001   0.000   0.250
   0.300   8.000   0.000   0.264   0.087   0.000   0.001   0.000   0.260
   0.325   8.000   0.000   0.261   0.090   0.000   0.001   0.000   0.269
   0.350   8.000   0.000   0.258   0.094   0.000   0.001   0.000   0.278
   0.375   8.000   0.000   0.256   0.098   0.000   0.001   0.000   0.286
   0.400   8.000   0.000   0.253   0.102   0.000   0.000   0.000   0.294
   0.425   8.000   0.000   0.251   0.106   0.000   0.000   0.000   0.301
   0.450   8.000   0.000   0.250   0.109   0.000   0.000   0.000   0.308
   0.475   9.000   0.000   0.248   0.113   0.000   0.000   0.000   0.315
   0.500   9.000   0.000   0.246   0.117   0.000   0.000   0.000   0.321
   0.525   9.000   0.000   0.245   0.121   0.000   0.000   0.000   0.326
   0.550   9.000   0.000   0.243   0.124   0.000   0.000   0.000   0.331
   0.575   9.000   0.000   0.242   0.128   0.000   0.000   0.000   0.336
   0.600   9.000   0.000   0.240   0.131   0.000   0.000   0.000   0.340
   0.625   9.000   0.000   0.239   0.135   0.000   0.000   0.000   0.344
   0.650   9.000   0.000   0.238   0.138   0.000   0.000   0.000   0.348
   0.675   9.000   0.000   0.237   0.141   0.000   0.000   0.000   0.352
   0.700   9.000   0.000   0.236   0.144   0.000   0.000   0.000   0.355
   0.725   9.000   0.000   0.235   0.147   0.000   0.000   0.000   0.358
   0.750   9.000   0.000   0.234   0.150   0.000   0.000   0.000   0.361
   0.775   9.000   0.000   0.233   0.152   0.000   0.000   0.000   0.363
   0.800   9.000   0.000   0.232   0.155   0.000   0.000   0.000   0.366
   0.825   9.000   0.000   0.231   0.157   0.000   0.000   0.000   0.368
   0.850   9.000   0.000   0.230   0.160   0.000   0.000   0.000   0.370
   0.875   9.000   0.000   0.229   0.162   0.000   0.000   0.000   0.372
   0.900   9.000   0.000   0.229   0.164   0.000   0.000   0.000   0.374
   0.925   9.000   0.000   0.228   0.166   0.000   0.000   0.000   0.376
   0.950   9.000   0.000   0.227   0.168   0.000   0.000   0.000   0.377
   0.975   9.000   0.000   0.227   0.169   0.000   0.000   0.000   0.379
   1.000   9.000   0.000   0.226   0.170   0.000   0.000   0.000   0.379
