  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   4.000   0.001   0.406   0.002   0.000   0.014   0.000   0.194
   0.025   4.000   0.000   0.401   0.003   0.000   0.011   0.000   0.195
   0.050   4.000   0.000   0.393   0.006   0.000   0.008   0.000   0.196
   0.075   5.000   0.000   0.384   0.009   0.000   0.007   0.000   0.198
   0.100   5.000   0.000   0.374   0.012   0.000   0.006   0.000   0.201
   0.125   6.000   0.000   0.365   0.016   0.000   0.005   0.000   0.205
   0.150   7.000   0.000   0.356   0.020   0.000   0.004   0.000   0.210
   0.175   8.000   0.000   0.347   0.024   0.000   0.003   0.000   0.217
   0.200   8.000   0.000   0.338   0.028   0.000   0.003   0.000   0.224
   0.225   8.000   0.000   0.330   0.033   0.000   0.002   0.000   0.232
   0.250   8.000   0.000   0.323   0.037   0.000   0.002   0.000   0.241
   0.275   8.000   0.000   0.317   0.041   0.000   0.002   0.000   0.249
   0.300   8.000   0.000   0.311   0.046   0.000   0.002   0.000   0.258
   0.325   8.000   0.000   0.305   0.050   0.000   0.001   0.000   0.267
   0.350   8.000   0.000   0.301   0.055   0.000   0.001   0.000   0.275
   0.375   8.000   0.000   0.296   0.060   0.000   0.001   0.000   0.283
   0.400   8.000   0.000   0.292   0.065   0.000   0.001   0.000   0.291
   0.425   8.000   0.000   0.288   0.070   0.000   0.001   0.000   0.298
   0.450   8.000   0.000   0.285   0.074   0.000   0.001   0.000   0.305
   0.475   8.000   0.000   0.281   0.079   0.000   0.000   0.000   0.311
   0.500   8.000   0.000   0.278   0.084   0.000   0.000   0.000   0.317
   0.525   8.000   0.000   0.275   0.089   0.000   0.000   0.000   0.323
   0.550   8.000   0.000   0.272   0.094   0.000   0.000   0.000   0.328
   0.575   9.000   0.000   0.270   0.099   0.000   0.000   0.000   0.333
   0.600   9.000   0.000   0.267   0.103   0.000   0.000   0.000   0.338
   0.625   9.000   0.000   0.264   0.108   0.000   0.000   0.000   0.342
   0.650   9.000   0.000   0.262   0.112   0.000   0.000   0.000   0.346
   0.675   9.000   0.000   0.260   0.116   0.000   0.000   0.000   0.349
   0.700   9.000   0.000   0.257   0.120   0.000   0.000   0.000   0.352
   0.725   9.000   0.000   0.255   0.124   0.000   0.000   0.000   0.356
   0.750   9.000   0.000   0.253   0.128   0.000   0.000   0.000   0.359
   0.775   9.000   0.000   0.251   0.132   0.000   0.000   0.000   0.361
   0.800   9.000   0.000   0.249   0.136   0.000   0.000   0.000   0.364
   0.825   9.000   0.000   0.247   0.139   0.000   0.000   0.000   0.366
   0.850   9.000   0.000   0.246   0.142   0.000   0.000   0.000   0.368
   0.875   9.000   0.000   0.244   0.145   0.000   0.000   0.000   0.370
   0.900   9.000   0.000   0.242   0.148   0.000   0.000   0.000   0.372
   0.925   9.000   0.000   0.241   0.151   0.000   0.000   0.000   0.374
   0.950   9.000   0.000   0.240   0.154   0.000   0.000   0.000   0.376
   0.975   9.000   0.000   0.238   0.156   0.000   0.000   0.000   0.378
   1.000   9.000   0.000   0.237   0.159   0.000   0.000   0.000   0.379
