  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   7.000   0.026   0.000   0.265   0.000   0.000   0.000   0.191
   0.025   6.000   0.029   0.000   0.259   0.000   0.000   0.000   0.189
   0.050   6.000   0.032   0.000   0.254   0.000   0.000   0.000   0.188
   0.075   6.000   0.035   0.000   0.248   0.000   0.000   0.000   0.188
   0.100   6.000   0.038   0.000   0.244   0.000   0.000   0.000   0.189
   0.125   6.000   0.041   0.000   0.239   0.000   0.000   0.000   0.191
   0.150   6.000   0.044   0.000   0.235   0.000   0.000   0.000   0.194
   0.175   6.000   0.047   0.000   0.231   0.000   0.000   0.000   0.198
   0.200   6.000   0.050   0.000   0.228   0.000   0.000   0.000   0.202
   0.225   6.000   0.053   0.000   0.225   0.000   0.000   0.000   0.207
   0.250   6.000   0.057   0.000   0.222   0.000   0.000   0.000   0.213
   0.275   6.000   0.060   0.000   0.219   0.000   0.000   0.000   0.218
   0.300   6.000   0.064   0.000   0.217   0.000   0.000   0.000   0.224
   0.325   6.000   0.067   0.000   0.215   0.000   0.000   0.000   0.231
   0.350   6.000   0.071   0.000   0.213   0.000   0.000   0.000   0.237
   0.375   6.000   0.075   0.000   0.212   0.000   0.000   0.000   0.244
   0.400   6.000   0.078   0.000   0.210   0.000   0.000   0.000   0.250
   0.425   6.000   0.082   0.000   0.209   0.000   0.000   0.000   0.256
   0.450   6.000   0.086   0.000   0.208   0.000   0.000   0.000   0.262
   0.475   6.000   0.090   0.000   0.207   0.000   0.000   0.000   0.268
   0.500   6.000   0.094   0.000   0.206   0.000   0.000   0.000   0.274
   0.525   6.000   0.097   0.000   0.205   0.000   0.000   0.000   0.279
   0.550   6.000   0.101   0.000   0.205   0.000   0.000   0.000   0.285
   0.575   7.000   0.105   0.000   0.204   0.000   0.000   0.000   0.290
   0.600   7.000   0.108   0.000   0.203   0.000   0.000   0.000   0.294
   0.625   7.000   0.111   0.000   0.203   0.000   0.000   0.000   0.299
   0.650   7.000   0.115   0.000   0.202   0.000   0.000   0.000   0.303
   0.675   7.000   0.118   0.000   0.202   0.000   0.000   0.000   0.307
   0.700   7.000   0.121   0.000   0.201   0.000   0.000   0.000   0.311
   0.725   7.000   0.124   0.000   0.201   0.000   0.000   0.000   0.314
   0.750   7.000   0.126   0.000   0.201   0.000   0.000   0.000   0.318
   0.775   7.000   0.129   0.001   0.200   0.000   0.000   0.000   0.321
   0.800   7.000   0.131   0.001   0.200   0.000   0.000   0.000   0.324
   0.825   7.000   0.134   0.001   0.200   0.000   0.000   0.000   0.327
   0.850   7.000   0.136   0.001   0.199   0.000   0.000   0.000   0.329
   0.875   7.000   0.138   0.001   0.199   0.000   0.000   0.000   0.332
   0.900   7.000   0.140   0.001   0.199   0.000   0.000   0.000   0.334
   0.925   7.000   0.142   0.001   0.199   0.000   0.000   0.000   0.336
   0.950   7.000   0.144   0.001   0.198   0.000   0.000   0.000   0.338
   0.975   7.000   0.145   0.001   0.198   0.000   0.000   0.000   0.340
   1.000   7.000   0.147   0.001   0.198   0.000   0.000   0.000   0.342
