  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.132   0.130   0.262
   0.025  23.000   0.134   0.133   0.266
   0.050  23.000   0.135   0.135   0.269
   0.075  21.000   0.135   0.136   0.271
   0.100  21.000   0.135   0.135   0.271
   0.125  21.000   0.134   0.134   0.268
   0.150  22.000   0.132   0.133   0.265
   0.175  20.000   0.131   0.132   0.264
   0.200  21.000   0.131   0.133   0.265
   0.225  22.000   0.131   0.134   0.266
   0.250  22.000   0.130   0.134   0.266
   0.275  21.000   0.128   0.133   0.264
   0.300  21.000   0.126   0.132   0.260
   0.325  22.000   0.123   0.130   0.255
   0.350  22.000   0.119   0.127   0.250
   0.375  22.000   0.116   0.125   0.244
   0.400  23.000   0.113   0.122   0.238
   0.425  23.000   0.110   0.119   0.232
   0.450  22.000   0.107   0.116   0.227
   0.475  22.000   0.104   0.113   0.221
   0.500  22.000   0.102   0.110   0.216
   0.525  21.000   0.099   0.108   0.210
   0.550  21.000   0.097   0.105   0.205
   0.575  21.000   0.095   0.103   0.201
   0.600  21.000   0.092   0.101   0.196
   0.625  21.000   0.091   0.098   0.192
   0.650  21.000   0.089   0.096   0.189
   0.675  21.000   0.087   0.095   0.185
   0.700  21.000   0.086   0.093   0.182
   0.725  20.000   0.084   0.091   0.178
   0.750  20.000   0.083   0.090   0.175
   0.775  20.000   0.081   0.088   0.173
   0.800  20.000   0.080   0.087   0.170
   0.825  20.000   0.079   0.086   0.168
   0.850  20.000   0.078   0.085   0.165
   0.875  20.000   0.077   0.083   0.163
   0.900  20.000   0.076   0.082   0.161
   0.925  20.000   0.076   0.082   0.161
   0.950  20.000   0.076   0.083   0.162
   0.975  20.000   0.076   0.083   0.162
   1.000  20.000   0.076   0.083   0.162
