  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   7.000   0.130   0.230   0.006   0.000   0.000   0.000   0.190
   0.025   7.000   0.125   0.229   0.005   0.000   0.000   0.000   0.192
   0.050   7.000   0.119   0.226   0.005   0.000   0.000   0.000   0.193
   0.075   7.000   0.112   0.225   0.004   0.000   0.000   0.000   0.192
   0.100   7.000   0.104   0.224   0.003   0.000   0.000   0.000   0.190
   0.125   7.000   0.096   0.226   0.003   0.000   0.000   0.000   0.190
   0.150   7.000   0.089   0.229   0.002   0.000   0.000   0.000   0.192
   0.175   7.000   0.081   0.233   0.002   0.000   0.000   0.000   0.194
   0.200   7.000   0.073   0.239   0.001   0.000   0.000   0.000   0.197
   0.225   7.000   0.066   0.246   0.001   0.000   0.000   0.000   0.202
   0.250   7.000   0.058   0.253   0.000   0.000   0.000   0.000   0.207
   0.275   7.000   0.052   0.261   0.000   0.000   0.000   0.000   0.213
   0.300   7.000   0.045   0.269   0.000   0.000   0.000   0.000   0.219
   0.325   7.000   0.039   0.277   0.000   0.000   0.000   0.000   0.226
   0.350   7.000   0.033   0.286   0.000   0.000   0.000   0.000   0.233
   0.375   7.000   0.028   0.294   0.000   0.000   0.000   0.000   0.240
   0.400   6.000   0.024   0.302   0.000   0.000   0.000   0.000   0.248
   0.425   6.000   0.019   0.310   0.000   0.000   0.000   0.000   0.255
   0.450   6.000   0.016   0.318   0.000   0.000   0.000   0.000   0.262
   0.475   6.000   0.013   0.325   0.000   0.000   0.000   0.000   0.269
   0.500   6.000   0.010   0.331   0.000   0.000   0.000   0.000   0.276
   0.525   7.000   0.008   0.337   0.000   0.000   0.000   0.000   0.283
   0.550   7.000   0.006   0.342   0.000   0.000   0.000   0.000   0.289
   0.575   7.000   0.004   0.347   0.000   0.000   0.000   0.000   0.295
   0.600   7.000   0.003   0.351   0.000   0.000   0.000   0.000   0.301
   0.625   7.000   0.002   0.355   0.000   0.000   0.000   0.000   0.306
   0.650   7.000   0.001   0.358   0.000   0.000   0.000   0.000   0.311
   0.675   7.000   0.001   0.360   0.001   0.000   0.000   0.000   0.316
   0.700   7.000   0.001   0.361   0.002   0.000   0.000   0.000   0.320
   0.725   7.000   0.000   0.362   0.003   0.000   0.000   0.000   0.324
   0.750   7.000   0.000   0.362   0.004   0.000   0.000   0.000   0.328
   0.775   7.000   0.000   0.361   0.006   0.000   0.000   0.000   0.331
   0.800   7.000   0.000   0.360   0.009   0.000   0.000   0.000   0.333
   0.825   7.000   0.000   0.357   0.012   0.000   0.000   0.000   0.335
   0.850   7.000   0.000   0.354   0.015   0.000   0.000   0.000   0.337
   0.875   8.000   0.000   0.351   0.020   0.000   0.000   0.000   0.338
   0.900   9.000   0.000   0.346   0.025   0.000   0.000   0.000   0.340
   0.925   9.000   0.000   0.342   0.030   0.000   0.000   0.000   0.341
   0.950   9.000   0.000   0.336   0.035   0.000   0.000   0.000   0.341
   0.975  10.000   0.000   0.331   0.041   0.000   0.000   0.000   0.342
   1.000  10.000   0.000   0.326   0.047   0.000   0.000   0.000   0.343
