  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000  10.000   0.000   0.000   0.000   0.005   0.001   0.020   0.415
   0.025  10.000   0.000   0.000   0.000   0.006   0.001   0.022   0.405
   0.050  10.000   0.000   0.000   0.000   0.007   0.001   0.025   0.399
   0.075  10.000   0.000   0.000   0.000   0.007   0.001   0.028   0.396
   0.100  10.000   0.000   0.000   0.000   0.008   0.001   0.031   0.396
   0.125  10.000   0.000   0.000   0.000   0.009   0.001   0.035   0.399
   0.150  10.000   0.000   0.000   0.000   0.010   0.001   0.039   0.403
   0.175  10.000   0.000   0.000   0.000   0.011   0.001   0.044   0.409
   0.200  10.000   0.000   0.000   0.001   0.012   0.001   0.049   0.415
   0.225  10.000   0.000   0.000   0.001   0.014   0.002   0.054   0.418
   0.250  10.000   0.000   0.000   0.002   0.014   0.002   0.060   0.414
   0.275  10.000   0.000   0.000   0.002   0.016   0.002   0.064   0.407
   0.300  10.000   0.000   0.000   0.003   0.017   0.002   0.069   0.399
   0.325  10.000   0.000   0.000   0.003   0.019   0.002   0.073   0.394
   0.350  10.000   0.000   0.000   0.004   0.021   0.002   0.077   0.391
   0.375  10.000   0.000   0.000   0.005   0.024   0.002   0.082   0.390
   0.400  11.000   0.000   0.000   0.005   0.026   0.002   0.086   0.392
   0.425  11.000   0.000   0.000   0.006   0.028   0.002   0.090   0.394
   0.450  11.000   0.000   0.000   0.007   0.030   0.002   0.094   0.397
   0.475  11.000   0.000   0.000   0.008   0.033   0.002   0.098   0.401
   0.500  11.000   0.000   0.000   0.009   0.035   0.002   0.101   0.405
   0.525  11.000   0.000   0.000   0.010   0.036   0.002   0.105   0.409
   0.550  11.000   0.000   0.000   0.011   0.038   0.002   0.109   0.412
   0.575  11.000   0.000   0.000   0.012   0.040   0.002   0.112   0.416
   0.600  11.000   0.000   0.000   0.013   0.042   0.002   0.116   0.419
   0.625  11.000   0.000   0.000   0.014   0.043   0.002   0.119   0.422
   0.650  11.000   0.000   0.000   0.015   0.044   0.002   0.122   0.425
   0.675  11.000   0.000   0.000   0.017   0.046   0.002   0.126   0.427
   0.700  11.000   0.000   0.001   0.018   0.047   0.002   0.129   0.429
   0.725  11.000   0.001   0.001   0.019   0.049   0.002   0.131   0.431
   0.750  11.000   0.001   0.001   0.020   0.050   0.002   0.134   0.433
   0.775  11.000   0.001   0.001   0.021   0.051   0.002   0.137   0.435
   0.800  11.000   0.001   0.001   0.022   0.052   0.002   0.139   0.436
   0.825  11.000   0.001   0.001   0.023   0.053   0.002   0.142   0.437
   0.850  11.000   0.001   0.001   0.023   0.054   0.002   0.144   0.438
   0.875  11.000   0.001   0.001   0.024   0.055   0.002   0.146   0.439
   0.900  11.000   0.001   0.001   0.025   0.056   0.002   0.148   0.439
   0.925  11.000   0.001   0.001   0.026   0.057   0.002   0.150   0.440
   0.950  11.000   0.001   0.001   0.027   0.058   0.002   0.151   0.438
   0.975  11.000   0.001   0.001   0.027   0.059   0.002   0.152   0.435
   1.000  11.000   0.001   0.001   0.028   0.060   0.002   0.153   0.433
