          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.55553E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22245E+02  0.13703E+02 -0.35948E+02 -0.58294E+01  0.25471E+01  0.90216E+00      982.00
  0.24266E-01  0.55216E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.22046E+02  0.13694E+02 -0.35740E+02 -0.57950E+01  0.26253E+01  0.60669E+00      982.00
  0.48539E-01  0.54929E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.21816E+02  0.13749E+02 -0.35565E+02 -0.57822E+01  0.26952E+01  0.30825E+00      982.00
  0.72819E-01  0.54703E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.21550E+02  0.13881E+02 -0.35431E+02 -0.58048E+01  0.27438E+01  0.20513E-01      982.00
  0.97108E-01  0.54539E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21234E+02  0.14104E+02 -0.35338E+02 -0.58748E+01  0.27642E+01 -0.24250E+00      982.00
  0.12141E+00  0.54440E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20868E+02  0.14412E+02 -0.35281E+02 -0.60237E+01  0.27293E+01 -0.45575E+00      982.00
  0.14571E+00  0.54383E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20464E+02  0.14780E+02 -0.35244E+02 -0.62223E+01  0.26522E+01 -0.64231E+00      982.00
  0.17001E+00  0.54311E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20006E+02  0.15188E+02 -0.35195E+02 -0.64363E+01  0.25250E+01 -0.79909E+00      982.00
  0.19431E+00  0.54183E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19538E+02  0.15577E+02 -0.35115E+02 -0.65898E+01  0.23526E+01 -0.96997E+00      982.00
  0.21861E+00  0.53979E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19100E+02  0.15905E+02 -0.35005E+02 -0.66036E+01  0.21551E+01 -0.12030E+01      982.00
  0.24293E+00  0.53723E+02    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18744E+02  0.16136E+02 -0.34880E+02 -0.64488E+01  0.19821E+01 -0.15325E+01      982.00
