  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.000   0.244   0.104   0.000   0.082   0.002   0.127
   0.025   7.000   0.000   0.242   0.103   0.000   0.077   0.001   0.130
   0.050   7.000   0.000   0.240   0.102   0.000   0.072   0.001   0.133
   0.075   7.000   0.000   0.237   0.101   0.000   0.067   0.001   0.137
   0.100   7.000   0.000   0.234   0.100   0.001   0.064   0.001   0.142
   0.125   7.000   0.000   0.231   0.099   0.001   0.062   0.001   0.149
   0.150   7.000   0.000   0.228   0.099   0.001   0.060   0.001   0.157
   0.175   7.000   0.000   0.226   0.100   0.001   0.058   0.001   0.166
   0.200   7.000   0.000   0.224   0.101   0.001   0.057   0.001   0.176
   0.225   7.000   0.000   0.223   0.102   0.001   0.056   0.001   0.187
   0.250   7.000   0.000   0.222   0.104   0.001   0.055   0.001   0.198
   0.275   8.000   0.000   0.222   0.106   0.001   0.054   0.001   0.208
   0.300   8.000   0.000   0.222   0.109   0.001   0.053   0.001   0.219
   0.325   8.000   0.000   0.222   0.111   0.001   0.051   0.001   0.230
   0.350   8.000   0.000   0.222   0.114   0.001   0.049   0.000   0.240
   0.375   8.000   0.000   0.222   0.117   0.001   0.047   0.000   0.250
   0.400   8.000   0.000   0.222   0.120   0.001   0.045   0.000   0.260
   0.425   9.000   0.000   0.223   0.123   0.000   0.043   0.000   0.270
   0.450   9.000   0.000   0.223   0.126   0.000   0.040   0.000   0.279
   0.475   9.000   0.000   0.223   0.129   0.000   0.037   0.000   0.287
   0.500   9.000   0.000   0.224   0.133   0.000   0.034   0.000   0.296
   0.525   9.000   0.000   0.224   0.136   0.000   0.031   0.000   0.304
   0.550   9.000   0.000   0.224   0.139   0.000   0.028   0.000   0.311
   0.575   9.000   0.000   0.225   0.142   0.000   0.024   0.000   0.318
   0.600   9.000   0.000   0.225   0.145   0.000   0.021   0.000   0.325
   0.625   9.000   0.000   0.225   0.147   0.000   0.018   0.000   0.331
   0.650   9.000   0.000   0.225   0.150   0.000   0.016   0.000   0.337
   0.675   9.000   0.000   0.225   0.153   0.000   0.013   0.000   0.343
   0.700   8.000   0.000   0.225   0.155   0.000   0.011   0.000   0.348
   0.725   8.000   0.000   0.225   0.158   0.000   0.009   0.000   0.352
   0.750   8.000   0.000   0.224   0.160   0.000   0.007   0.000   0.356
   0.775   8.000   0.000   0.224   0.162   0.000   0.006   0.000   0.360
   0.800   8.000   0.000   0.224   0.164   0.000   0.005   0.000   0.364
   0.825   8.000   0.000   0.224   0.166   0.000   0.004   0.000   0.367
   0.850   9.000   0.000   0.223   0.168   0.000   0.003   0.000   0.369
   0.875   9.000   0.000   0.223   0.170   0.000   0.002   0.000   0.372
   0.900   9.000   0.000   0.223   0.172   0.000   0.002   0.000   0.374
   0.925   9.000   0.000   0.222   0.173   0.000   0.001   0.000   0.376
   0.950   9.000   0.000   0.221   0.174   0.000   0.001   0.000   0.376
   0.975   9.000   0.000   0.220   0.175   0.000   0.001   0.000   0.377
   1.000   9.000   0.000   0.220   0.176   0.000   0.001   0.000   0.378
