TEXTURE AT STRAIN =    0.8500
   1.335   1.389   0.534  <-- length of phase ellipsoid axes
   25.89    0.32    0.00  <-- Euler angles (deg) of phase ellipsoid axes
B       500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
 -157.08   26.30 -119.03   0.0016500
