  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.012   0.002   0.227   0.048   0.008   0.220   0.039
   0.025   5.000   0.014   0.001   0.219   0.048   0.009   0.223   0.037
   0.050   5.000   0.015   0.001   0.212   0.048   0.009   0.226   0.034
   0.075   5.000   0.017   0.000   0.205   0.049   0.009   0.230   0.031
   0.100   5.000   0.019   0.000   0.200   0.049   0.009   0.234   0.028
   0.125   5.000   0.021   0.000   0.195   0.050   0.010   0.240   0.026
   0.150   5.000   0.023   0.000   0.191   0.051   0.010   0.246   0.023
   0.175   4.000   0.026   0.000   0.188   0.053   0.010   0.253   0.020
   0.200   4.000   0.028   0.000   0.186   0.054   0.011   0.261   0.017
   0.225   4.000   0.031   0.000   0.183   0.055   0.011   0.268   0.016
   0.250   4.000   0.034   0.000   0.179   0.056   0.011   0.272   0.014
   0.275   4.000   0.035   0.000   0.174   0.056   0.011   0.273   0.014
   0.300   4.000   0.037   0.000   0.168   0.055   0.011   0.273   0.014
   0.325   4.000   0.038   0.000   0.163   0.055   0.012   0.272   0.016
   0.350   4.000   0.039   0.000   0.159   0.055   0.012   0.272   0.018
   0.375   4.000   0.039   0.000   0.155   0.054   0.012   0.272   0.022
   0.400   4.000   0.040   0.000   0.152   0.054   0.012   0.273   0.026
   0.425   4.000   0.040   0.000   0.149   0.054   0.012   0.274   0.032
   0.450   4.000   0.040   0.000   0.146   0.053   0.013   0.275   0.039
   0.475   4.000   0.041   0.000   0.143   0.052   0.013   0.276   0.046
   0.500   6.000   0.041   0.000   0.141   0.052   0.013   0.277   0.055
   0.525   6.000   0.041   0.000   0.138   0.051   0.014   0.278   0.064
   0.550   8.000   0.040   0.000   0.135   0.051   0.014   0.279   0.073
   0.575   8.000   0.040   0.000   0.132   0.050   0.014   0.280   0.083
   0.600   8.000   0.040   0.000   0.130   0.049   0.015   0.280   0.094
   0.625   9.000   0.039   0.000   0.127   0.048   0.015   0.280   0.105
   0.650   9.000   0.038   0.000   0.124   0.048   0.015   0.280   0.116
   0.675   9.000   0.038   0.000   0.121   0.047   0.016   0.280   0.127
   0.700   9.000   0.037   0.000   0.117   0.046   0.016   0.280   0.139
   0.725   9.000   0.036   0.000   0.114   0.045   0.016   0.279   0.150
   0.750   9.000   0.035   0.000   0.111   0.045   0.017   0.278   0.162
   0.775   9.000   0.034   0.000   0.108   0.044   0.017   0.277   0.173
   0.800   9.000   0.033   0.000   0.105   0.043   0.017   0.276   0.184
   0.825   9.000   0.032   0.000   0.102   0.042   0.017   0.274   0.196
   0.850  10.000   0.030   0.000   0.100   0.042   0.017   0.273   0.207
   0.875  10.000   0.029   0.000   0.097   0.041   0.017   0.271   0.217
   0.900  10.000   0.028   0.000   0.094   0.041   0.017   0.270   0.228
   0.925  10.000   0.027   0.000   0.091   0.040   0.017   0.268   0.238
   0.950  10.000   0.026   0.000   0.089   0.040   0.018   0.266   0.249
   0.975  10.000   0.025   0.000   0.086   0.039   0.017   0.263   0.257
   1.000  10.000   0.024   0.000   0.083   0.038   0.017   0.260   0.264
