  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.131   0.130   0.260
   0.025  21.000   0.134   0.132   0.265
   0.050  21.000   0.135   0.134   0.268
   0.075  21.000   0.135   0.135   0.270
   0.100  20.000   0.135   0.135   0.270
   0.125  21.000   0.133   0.134   0.267
   0.150  23.000   0.132   0.132   0.264
   0.175  21.000   0.131   0.131   0.262
   0.200  22.000   0.131   0.132   0.263
   0.225  23.000   0.131   0.133   0.264
   0.250  23.000   0.130   0.133   0.264
   0.275  23.000   0.128   0.132   0.262
   0.300  22.000   0.125   0.131   0.259
   0.325  22.000   0.122   0.129   0.254
   0.350  22.000   0.119   0.127   0.249
   0.375  22.000   0.116   0.124   0.243
   0.400  23.000   0.113   0.121   0.237
   0.425  23.000   0.110   0.118   0.232
   0.450  22.000   0.107   0.115   0.226
   0.475  22.000   0.104   0.113   0.220
   0.500  22.000   0.101   0.110   0.215
   0.525  21.000   0.099   0.107   0.210
   0.550  21.000   0.097   0.105   0.205
   0.575  21.000   0.094   0.103   0.200
   0.600  21.000   0.092   0.100   0.196
   0.625  21.000   0.090   0.098   0.192
   0.650  21.000   0.089   0.096   0.188
   0.675  21.000   0.087   0.095   0.185
   0.700  20.000   0.085   0.093   0.181
   0.725  20.000   0.084   0.091   0.178
   0.750  20.000   0.083   0.090   0.175
   0.775  20.000   0.081   0.088   0.173
   0.800  20.000   0.080   0.087   0.170
   0.825  21.000   0.079   0.086   0.168
   0.850  20.000   0.078   0.085   0.166
   0.875  20.000   0.077   0.084   0.163
   0.900  20.000   0.076   0.083   0.161
   0.925  20.000   0.076   0.083   0.162
   0.950  20.000   0.076   0.083   0.162
   0.975  20.000   0.077   0.083   0.162
   1.000  20.000   0.077   0.083   0.162
