  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.025   0.264   0.247   0.001   0.016   0.054
   0.025   6.000   0.029   0.255   0.252   0.001   0.016   0.051
   0.050   6.000   0.033   0.246   0.258   0.001   0.016   0.048
   0.075   6.000   0.037   0.238   0.266   0.002   0.016   0.045
   0.100   6.000   0.041   0.230   0.274   0.002   0.017   0.042
   0.125   5.000   0.046   0.223   0.283   0.002   0.017   0.038
   0.150   4.000   0.051   0.216   0.293   0.002   0.018   0.034
   0.175   4.000   0.056   0.208   0.299   0.002   0.018   0.029
   0.200   4.000   0.060   0.200   0.304   0.002   0.017   0.024
   0.225   4.000   0.062   0.192   0.308   0.002   0.017   0.019
   0.250   4.000   0.064   0.184   0.313   0.002   0.017   0.015
   0.275   4.000   0.066   0.178   0.318   0.003   0.017   0.011
   0.300   4.000   0.067   0.173   0.322   0.003   0.016   0.010
   0.325   3.000   0.068   0.168   0.326   0.003   0.016   0.009
   0.350   3.000   0.069   0.164   0.328   0.003   0.015   0.010
   0.375   3.000   0.070   0.160   0.330   0.004   0.015   0.012
   0.400   3.000   0.070   0.157   0.332   0.004   0.014   0.015
   0.425   3.000   0.069   0.154   0.333   0.004   0.014   0.019
   0.450   3.000   0.069   0.152   0.333   0.004   0.013   0.024
   0.475   4.000   0.068   0.149   0.333   0.005   0.013   0.029
   0.500   4.000   0.068   0.147   0.333   0.005   0.012   0.035
   0.525   4.000   0.067   0.146   0.333   0.005   0.012   0.042
   0.550   4.000   0.066   0.144   0.333   0.005   0.012   0.049
   0.575   4.000   0.065   0.142   0.332   0.006   0.011   0.056
   0.600   4.000   0.063   0.140   0.331   0.006   0.011   0.064
   0.625   4.000   0.062   0.139   0.330   0.006   0.011   0.072
   0.650   5.000   0.061   0.137   0.329   0.006   0.010   0.080
   0.675   5.000   0.059   0.136   0.328   0.006   0.010   0.089
   0.700   5.000   0.057   0.134   0.327   0.007   0.010   0.097
   0.725   5.000   0.056   0.133   0.325   0.007   0.010   0.106
   0.750   5.000   0.054   0.131   0.324   0.007   0.009   0.115
   0.775   5.000   0.053   0.129   0.323   0.007   0.009   0.124
   0.800   5.000   0.051   0.128   0.321   0.007   0.009   0.133
   0.825   6.000   0.049   0.126   0.319   0.008   0.008   0.142
   0.850   7.000   0.048   0.124   0.318   0.008   0.008   0.150
   0.875   7.000   0.046   0.122   0.316   0.008   0.008   0.159
   0.900   7.000   0.045   0.121   0.314   0.008   0.008   0.168
   0.925   7.000   0.043   0.119   0.312   0.009   0.007   0.176
   0.950   7.000   0.042   0.117   0.310   0.009   0.007   0.185
   0.975   7.000   0.040   0.115   0.308   0.009   0.007   0.193
   1.000   7.000   0.039   0.114   0.306   0.009   0.007   0.201
