  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  18.000   0.121   0.125   0.248
   0.025  17.000   0.122   0.126   0.250
   0.050  17.000   0.123   0.129   0.255
   0.075  19.000   0.126   0.134   0.263
   0.100  21.000   0.128   0.138   0.270
   0.125  21.000   0.130   0.140   0.275
   0.150  22.000   0.131   0.142   0.277
   0.175  22.000   0.131   0.142   0.277
   0.200  21.000   0.130   0.141   0.276
   0.225  21.000   0.128   0.140   0.273
   0.250  21.000   0.127   0.138   0.269
   0.275  21.000   0.124   0.136   0.265
   0.300  21.000   0.122   0.133   0.259
   0.325  21.000   0.119   0.130   0.253
   0.350  21.000   0.116   0.127   0.247
   0.375  21.000   0.113   0.123   0.241
   0.400  21.000   0.110   0.120   0.234
   0.425  21.000   0.107   0.117   0.228
   0.450  21.000   0.105   0.114   0.222
   0.475  21.000   0.102   0.111   0.216
   0.500  21.000   0.099   0.108   0.210
   0.525  22.000   0.097   0.105   0.205
   0.550  22.000   0.094   0.102   0.200
   0.575  23.000   0.092   0.100   0.195
   0.600  23.000   0.090   0.097   0.190
   0.625  23.000   0.088   0.095   0.186
   0.650  23.000   0.086   0.093   0.182
   0.675  22.000   0.084   0.091   0.178
   0.700  22.000   0.083   0.089   0.175
   0.725  22.000   0.081   0.088   0.172
   0.750  21.000   0.080   0.086   0.169
   0.775  22.000   0.079   0.085   0.166
   0.800  21.000   0.078   0.083   0.163
   0.825  21.000   0.077   0.082   0.161
   0.850  21.000   0.076   0.081   0.159
   0.875  21.000   0.075   0.080   0.157
   0.900  21.000   0.074   0.079   0.155
   0.925  20.000   0.073   0.078   0.153
   0.950  20.000   0.073   0.078   0.154
   0.975  20.000   0.073   0.079   0.154
   1.000  20.000   0.073   0.079   0.154
