  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  19.000   0.098   0.099   0.197
   0.025  19.000   0.097   0.098   0.195
   0.050  19.000   0.097   0.098   0.195
   0.075  21.000   0.098   0.099   0.197
   0.100  23.000   0.099   0.101   0.201
   0.125  25.000   0.100   0.103   0.205
   0.150  25.000   0.101   0.105   0.208
   0.175  26.000   0.100   0.106   0.209
   0.200  25.000   0.099   0.106   0.208
   0.225  26.000   0.098   0.105   0.207
   0.250  26.000   0.096   0.104   0.204
   0.275  29.000   0.094   0.102   0.200
   0.300  29.000   0.092   0.100   0.196
   0.325  29.000   0.090   0.098   0.191
   0.350  27.000   0.088   0.095   0.186
   0.375  27.000   0.085   0.093   0.181
   0.400  27.000   0.083   0.090   0.176
   0.425  27.000   0.081   0.088   0.171
   0.450  27.000   0.078   0.085   0.166
   0.475  26.000   0.076   0.083   0.162
   0.500  26.000   0.074   0.080   0.157
   0.525  27.000   0.072   0.078   0.153
   0.550  27.000   0.071   0.076   0.149
   0.575  26.000   0.069   0.074   0.145
   0.600  27.000   0.068   0.072   0.142
   0.625  27.000   0.066   0.071   0.139
   0.650  27.000   0.065   0.069   0.136
   0.675  27.000   0.064   0.068   0.133
   0.700  27.000   0.062   0.066   0.130
   0.725  27.000   0.061   0.065   0.128
   0.750  27.000   0.061   0.063   0.125
   0.775  27.000   0.060   0.062   0.123
   0.800  27.000   0.059   0.061   0.121
   0.825  25.000   0.058   0.060   0.119
   0.850  26.000   0.057   0.059   0.117
   0.875  26.000   0.057   0.058   0.116
   0.900  26.000   0.056   0.057   0.114
   0.925  26.000   0.055   0.057   0.113
   0.950  26.000   0.055   0.056   0.111
   0.975  26.000   0.054   0.055   0.110
   1.000  26.000   0.054   0.055   0.109
