  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   8.000   0.164   0.061   0.039   0.054   0.030   0.113
   0.025   8.000   0.161   0.059   0.038   0.046   0.032   0.118
   0.050   8.000   0.158   0.058   0.038   0.037   0.034   0.124
   0.075   8.000   0.154   0.057   0.036   0.030   0.036   0.129
   0.100   8.000   0.150   0.057   0.035   0.025   0.037   0.133
   0.125   8.000   0.146   0.057   0.034   0.021   0.038   0.136
   0.150   8.000   0.144   0.058   0.032   0.019   0.039   0.139
   0.175   8.000   0.142   0.059   0.031   0.018   0.039   0.143
   0.200   8.000   0.142   0.061   0.031   0.017   0.039   0.147
   0.225   8.000   0.142   0.062   0.030   0.017   0.040   0.153
   0.250   8.000   0.144   0.064   0.030   0.016   0.040   0.159
   0.275   8.000   0.146   0.066   0.030   0.016   0.040   0.166
   0.300   8.000   0.148   0.068   0.031   0.015   0.040   0.173
   0.325   8.000   0.151   0.069   0.031   0.015   0.039   0.181
   0.350   8.000   0.155   0.071   0.032   0.014   0.038   0.189
   0.375   8.000   0.159   0.073   0.033   0.014   0.037   0.198
   0.400   8.000   0.163   0.075   0.033   0.013   0.036   0.206
   0.425   8.000   0.167   0.076   0.034   0.012   0.034   0.215
   0.450   8.000   0.171   0.077   0.035   0.011   0.032   0.224
   0.475   9.000   0.176   0.079   0.037   0.010   0.029   0.233
   0.500   8.000   0.180   0.080   0.038   0.009   0.027   0.241
   0.525   8.000   0.184   0.081   0.039   0.008   0.024   0.250
   0.550   8.000   0.188   0.082   0.040   0.006   0.021   0.258
   0.575   8.000   0.192   0.082   0.041   0.005   0.019   0.266
   0.600   8.000   0.196   0.083   0.042   0.004   0.016   0.273
   0.625   8.000   0.200   0.083   0.044   0.003   0.013   0.280
   0.650   8.000   0.203   0.084   0.045   0.003   0.011   0.286
   0.675   7.000   0.206   0.084   0.046   0.002   0.009   0.292
   0.700   7.000   0.209   0.084   0.047   0.001   0.007   0.298
   0.725   7.000   0.212   0.083   0.048   0.001   0.005   0.303
   0.750   8.000   0.214   0.083   0.049   0.001   0.004   0.308
   0.775   8.000   0.216   0.082   0.051   0.001   0.003   0.312
   0.800   8.000   0.218   0.081   0.052   0.000   0.002   0.315
   0.825   8.000   0.220   0.080   0.053   0.000   0.002   0.319
   0.850   8.000   0.222   0.079   0.054   0.000   0.001   0.322
   0.875   8.000   0.223   0.078   0.055   0.000   0.001   0.325
   0.900   8.000   0.225   0.077   0.057   0.000   0.001   0.328
   0.925   8.000   0.226   0.075   0.058   0.000   0.000   0.331
   0.950   8.000   0.226   0.074   0.059   0.000   0.000   0.332
   0.975   8.000   0.226   0.072   0.060   0.000   0.000   0.332
   1.000   8.000   0.227   0.070   0.062   0.000   0.000   0.333
