          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.49398E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11637E+02  0.19885E+02 -0.31522E+02 -0.11847E+01  0.42712E+01  0.56145E+01      982.00
  0.23929E-01  0.48970E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.11577E+02  0.19762E+02 -0.31339E+02 -0.11031E+01  0.42182E+01  0.51980E+01      982.00
  0.47928E-01  0.48559E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.11513E+02  0.19649E+02 -0.31163E+02 -0.10240E+01  0.41592E+01  0.47712E+01      982.00
  0.71993E-01  0.48169E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.11449E+02  0.19548E+02 -0.30997E+02 -0.94664E+00  0.40942E+01  0.43311E+01      982.00
  0.96124E-01  0.47797E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11381E+02  0.19460E+02 -0.30841E+02 -0.87878E+00  0.40163E+01  0.38655E+01      982.00
  0.12032E+00  0.47450E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11306E+02  0.19390E+02 -0.30696E+02 -0.82050E+00  0.39254E+01  0.33765E+01      982.00
  0.14458E+00  0.47126E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11224E+02  0.19339E+02 -0.30563E+02 -0.78044E+00  0.38129E+01  0.28511E+01      982.00
  0.16890E+00  0.46830E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11130E+02  0.19311E+02 -0.30441E+02 -0.76733E+00  0.36712E+01  0.22838E+01      982.00
  0.19328E+00  0.46565E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11026E+02  0.19307E+02 -0.30333E+02 -0.79183E+00  0.34900E+01  0.16678E+01      982.00
  0.21770E+00  0.46338E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10911E+02  0.19326E+02 -0.30237E+02 -0.87297E+00  0.32513E+01  0.99109E+00      982.00
  0.24217E+00  0.46162E+02    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10788E+02  0.19370E+02 -0.30158E+02 -0.10302E+01  0.29356E+01  0.24118E+00      982.00
  0.26667E+00  0.46060E+02    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10665E+02  0.19436E+02 -0.30101E+02 -0.12840E+01  0.25231E+01 -0.59132E+00      982.00
  0.29118E+00  0.46068E+02    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10551E+02  0.19523E+02 -0.30073E+02 -0.16569E+01  0.19916E+01 -0.15139E+01      982.00
  0.31566E+00  0.46236E+02    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10461E+02  0.19624E+02 -0.30085E+02 -0.21543E+01  0.13375E+01 -0.25156E+01      982.00
  0.34006E+00  0.46606E+02    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10412E+02  0.19735E+02 -0.30147E+02 -0.27611E+01  0.57895E+00 -0.35647E+01      982.00
  0.36432E+00  0.47195E+02    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10419E+02  0.19850E+02 -0.30269E+02 -0.34357E+01 -0.23735E+00 -0.46076E+01      982.00
  0.38837E+00  0.47973E+02    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10489E+02  0.19963E+02 -0.30452E+02 -0.41172E+01 -0.10447E+01 -0.55826E+01      982.00
  0.41217E+00  0.48886E+02    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10621E+02  0.20075E+02 -0.30696E+02 -0.47650E+01 -0.17992E+01 -0.64550E+01      982.00
  0.43572E+00  0.49873E+02    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10806E+02  0.20187E+02 -0.30993E+02 -0.53496E+01 -0.24706E+01 -0.72093E+01      982.00
  0.45902E+00  0.50899E+02    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11035E+02  0.20302E+02 -0.31337E+02 -0.58706E+01 -0.30604E+01 -0.78589E+01      982.00
  0.48211E+00  0.51954E+02    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11301E+02  0.20422E+02 -0.31723E+02 -0.63404E+01 -0.35858E+01 -0.84323E+01      982.00
  0.50501E+00  0.53062E+02    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11600E+02  0.20545E+02 -0.32144E+02 -0.67952E+01 -0.40941E+01 -0.89797E+01      982.00
  0.52773E+00  0.54163E+02    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11913E+02  0.20658E+02 -0.32571E+02 -0.71993E+01 -0.45873E+01 -0.95007E+01      982.00
  0.55028E+00  0.55004E+02    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12186E+02  0.20772E+02 -0.32958E+02 -0.73615E+01 -0.49034E+01 -0.98575E+01      982.00
  0.57274E+00  0.55623E+02    0.30000E+00  0.30000E+00 -0.60000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12423E+02  0.20912E+02 -0.33335E+02 -0.73196E+01 -0.50045E+01 -0.10063E+02      982.00
  0.59522E+00  0.56103E+02    0.31250E+00  0.31250E+00 -0.62500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12637E+02  0.21063E+02 -0.33700E+02 -0.71718E+01 -0.49520E+01 -0.10183E+02      982.00
  0.61774E+00  0.56501E+02    0.32500E+00  0.32500E+00 -0.65000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12837E+02  0.21210E+02 -0.34047E+02 -0.69789E+01 -0.48065E+01 -0.10265E+02      982.00
  0.64034E+00  0.56841E+02    0.33750E+00  0.33750E+00 -0.67500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13021E+02  0.21352E+02 -0.34373E+02 -0.67541E+01 -0.46061E+01 -0.10327E+02      982.00
  0.66302E+00  0.57181E+02    0.35000E+00  0.35000E+00 -0.70000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13199E+02  0.21487E+02 -0.34687E+02 -0.65437E+01 -0.43992E+01 -0.10400E+02      982.00
  0.68577E+00  0.57494E+02    0.36250E+00  0.36250E+00 -0.72500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13371E+02  0.21609E+02 -0.34981E+02 -0.63326E+01 -0.41804E+01 -0.10468E+02      982.00
  0.70858E+00  0.57832E+02    0.37500E+00  0.37500E+00 -0.75000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13544E+02  0.21724E+02 -0.35268E+02 -0.61574E+01 -0.39907E+01 -0.10556E+02      982.00
  0.73145E+00  0.58177E+02    0.38750E+00  0.38750E+00 -0.77500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13720E+02  0.21827E+02 -0.35547E+02 -0.60044E+01 -0.38206E+01 -0.10650E+02      982.00
  0.75436E+00  0.58531E+02    0.40000E+00  0.40000E+00 -0.80000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13901E+02  0.21920E+02 -0.35821E+02 -0.58787E+01 -0.36703E+01 -0.10747E+02      982.00
  0.77731E+00  0.58908E+02    0.41250E+00  0.41250E+00 -0.82500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14089E+02  0.22006E+02 -0.36095E+02 -0.57842E+01 -0.35536E+01 -0.10855E+02      982.00
  0.80029E+00  0.59295E+02    0.42500E+00  0.42500E+00 -0.85000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14283E+02  0.22085E+02 -0.36368E+02 -0.57146E+01 -0.34593E+01 -0.10963E+02      982.00
  0.82329E+00  0.59700E+02    0.43750E+00  0.43750E+00 -0.87500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14486E+02  0.22160E+02 -0.36645E+02 -0.56629E+01 -0.33914E+01 -0.11071E+02      982.00
