  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   8.000   0.190   0.068   0.046   0.000   0.010   0.005   0.165
   0.025   7.000   0.187   0.066   0.046   0.000   0.006   0.005   0.170
   0.050   7.000   0.182   0.064   0.045   0.000   0.004   0.004   0.173
   0.075   7.000   0.177   0.063   0.043   0.000   0.003   0.004   0.175
   0.100   7.000   0.173   0.063   0.042   0.000   0.002   0.003   0.176
   0.125   7.000   0.170   0.062   0.040   0.000   0.001   0.003   0.178
   0.150   7.000   0.167   0.063   0.039   0.000   0.001   0.003   0.181
   0.175   7.000   0.165   0.063   0.038   0.000   0.001   0.002   0.185
   0.200   7.000   0.164   0.064   0.037   0.000   0.001   0.002   0.190
   0.225   8.000   0.164   0.065   0.037   0.000   0.001   0.002   0.195
   0.250   8.000   0.164   0.066   0.036   0.000   0.000   0.001   0.201
   0.275   8.000   0.165   0.067   0.036   0.000   0.000   0.001   0.208
   0.300   8.000   0.167   0.069   0.036   0.000   0.000   0.001   0.215
   0.325   8.000   0.168   0.070   0.037   0.000   0.000   0.001   0.222
   0.350   8.000   0.170   0.071   0.037   0.000   0.000   0.001   0.229
   0.375   8.000   0.173   0.072   0.037   0.000   0.000   0.001   0.236
   0.400   8.000   0.175   0.073   0.038   0.000   0.000   0.000   0.243
   0.425   8.000   0.178   0.074   0.039   0.000   0.000   0.000   0.249
   0.450   8.000   0.181   0.074   0.039   0.000   0.000   0.000   0.256
   0.475   8.000   0.183   0.075   0.040   0.000   0.000   0.000   0.262
   0.500   8.000   0.186   0.076   0.041   0.000   0.000   0.000   0.268
   0.525   8.000   0.189   0.076   0.042   0.000   0.000   0.000   0.274
   0.550   8.000   0.191   0.076   0.043   0.000   0.000   0.000   0.280
   0.575   8.000   0.194   0.076   0.044   0.000   0.000   0.000   0.285
   0.600   8.000   0.197   0.076   0.045   0.000   0.000   0.000   0.290
   0.625   8.000   0.199   0.076   0.046   0.000   0.000   0.000   0.294
   0.650   8.000   0.201   0.076   0.047   0.000   0.000   0.000   0.299
   0.675   8.000   0.204   0.075   0.048   0.000   0.000   0.000   0.303
   0.700   8.000   0.206   0.075   0.050   0.000   0.000   0.000   0.307
   0.725   8.000   0.208   0.074   0.051   0.000   0.000   0.000   0.310
   0.750   8.000   0.210   0.073   0.052   0.000   0.000   0.000   0.314
   0.775   8.000   0.212   0.072   0.054   0.000   0.000   0.000   0.317
   0.800   8.000   0.214   0.071   0.055   0.000   0.000   0.000   0.320
   0.825   8.000   0.216   0.070   0.057   0.000   0.000   0.000   0.323
   0.850   8.000   0.218   0.069   0.058   0.000   0.000   0.000   0.326
   0.875   8.000   0.219   0.068   0.060   0.000   0.000   0.000   0.329
   0.900   8.000   0.221   0.066   0.061   0.000   0.000   0.000   0.331
   0.925   8.000   0.222   0.065   0.063   0.000   0.000   0.000   0.333
   0.950   8.000   0.224   0.063   0.065   0.000   0.000   0.000   0.336
   0.975   8.000   0.224   0.061   0.066   0.000   0.000   0.000   0.336
   1.000   8.000   0.224   0.059   0.068   0.000   0.000   0.000   0.336
