  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  28.000   0.116   0.112   0.227
   0.025  28.000   0.117   0.113   0.228
   0.050  28.000   0.118   0.112   0.228
   0.075  29.000   0.118   0.112   0.227
   0.100  30.000   0.117   0.110   0.225
   0.125  30.000   0.116   0.109   0.222
   0.150  30.000   0.114   0.106   0.217
   0.175  29.000   0.112   0.104   0.212
   0.200  28.000   0.109   0.101   0.207
   0.225  26.000   0.106   0.098   0.200
   0.250  26.000   0.102   0.094   0.193
   0.275  26.000   0.098   0.091   0.186
   0.300  26.000   0.095   0.088   0.180
   0.325  26.000   0.091   0.085   0.173
   0.350  25.000   0.088   0.082   0.167
   0.375  26.000   0.084   0.079   0.161
   0.400  25.000   0.081   0.077   0.157
   0.425  23.000   0.079   0.076   0.154
   0.450  21.000   0.077   0.075   0.152
   0.475  22.000   0.076   0.076   0.152
   0.500  22.000   0.076   0.076   0.153
   0.525  22.000   0.076   0.078   0.154
   0.550  20.000   0.075   0.079   0.155
   0.575  20.000   0.075   0.080   0.157
   0.600  21.000   0.075   0.080   0.157
   0.625  19.000   0.074   0.081   0.157
   0.650  17.000   0.074   0.081   0.158
   0.675  14.000   0.075   0.082   0.160
   0.700  21.000   0.078   0.085   0.166
   0.725  21.000   0.081   0.088   0.172
   0.750  21.000   0.084   0.090   0.177
   0.775  22.000   0.085   0.092   0.181
   0.800  22.000   0.087   0.094   0.183
   0.825  22.000   0.087   0.095   0.185
   0.850  22.000   0.088   0.095   0.186
   0.875  21.000   0.088   0.095   0.186
   0.900  21.000   0.087   0.095   0.185
   0.925  21.000   0.087   0.094   0.184
   0.950  21.000   0.086   0.094   0.183
   0.975  20.000   0.086   0.093   0.182
   1.000  19.000   0.085   0.092   0.180
