  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   7.000   0.128   0.008   0.088   0.069   0.120   0.000   0.064
   0.025   7.000   0.125   0.007   0.086   0.073   0.115   0.000   0.063
   0.050   7.000   0.122   0.007   0.084   0.079   0.109   0.000   0.063
   0.075   7.000   0.119   0.007   0.083   0.087   0.101   0.000   0.064
   0.100   7.000   0.115   0.006   0.082   0.094   0.094   0.000   0.065
   0.125   7.000   0.111   0.006   0.081   0.101   0.090   0.000   0.064
   0.150   6.000   0.108   0.005   0.081   0.108   0.088   0.000   0.062
   0.175   6.000   0.106   0.005   0.082   0.114   0.088   0.000   0.059
   0.200   6.000   0.104   0.004   0.083   0.120   0.089   0.000   0.057
   0.225   6.000   0.103   0.004   0.085   0.126   0.092   0.000   0.054
   0.250   6.000   0.103   0.004   0.087   0.133   0.096   0.000   0.051
   0.275   6.000   0.103   0.003   0.089   0.139   0.101   0.000   0.048
   0.300   6.000   0.104   0.003   0.091   0.145   0.106   0.000   0.046
   0.325   6.000   0.105   0.003   0.094   0.151   0.112   0.000   0.043
   0.350   6.000   0.107   0.003   0.096   0.157   0.118   0.000   0.040
   0.375   6.000   0.108   0.003   0.099   0.163   0.125   0.000   0.037
   0.400   6.000   0.110   0.003   0.101   0.169   0.131   0.000   0.034
   0.425   6.000   0.111   0.003   0.103   0.175   0.138   0.000   0.031
   0.450   6.000   0.113   0.003   0.106   0.180   0.144   0.000   0.029
   0.475   5.000   0.114   0.003   0.108   0.185   0.151   0.000   0.027
   0.500   5.000   0.116   0.003   0.109   0.189   0.157   0.000   0.025
   0.525   4.000   0.117   0.003   0.111   0.193   0.162   0.000   0.024
   0.550   4.000   0.117   0.003   0.112   0.196   0.168   0.000   0.024
   0.575   4.000   0.118   0.003   0.112   0.199   0.173   0.000   0.025
   0.600   5.000   0.118   0.003   0.113   0.201   0.177   0.000   0.027
   0.625   6.000   0.117   0.003   0.113   0.203   0.181   0.000   0.029
   0.650   6.000   0.117   0.003   0.112   0.205   0.185   0.000   0.033
   0.675   6.000   0.115   0.003   0.111   0.206   0.188   0.000   0.038
   0.700   6.000   0.114   0.003   0.110   0.207   0.190   0.000   0.043
   0.725   6.000   0.112   0.003   0.109   0.208   0.193   0.000   0.050
   0.750   6.000   0.110   0.003   0.107   0.208   0.194   0.000   0.057
   0.775   6.000   0.107   0.003   0.105   0.208   0.196   0.000   0.064
   0.800   6.000   0.104   0.002   0.102   0.208   0.196   0.000   0.073
   0.825   6.000   0.101   0.002   0.100   0.208   0.197   0.000   0.081
   0.850   6.000   0.098   0.002   0.097   0.207   0.197   0.000   0.090
   0.875   6.000   0.095   0.002   0.095   0.207   0.198   0.000   0.100
   0.900   6.000   0.091   0.002   0.092   0.206   0.198   0.000   0.109
   0.925   6.000   0.088   0.002   0.089   0.205   0.197   0.000   0.119
   0.950   6.000   0.083   0.002   0.086   0.203   0.197   0.000   0.128
   0.975   6.000   0.079   0.001   0.083   0.200   0.196   0.000   0.137
   1.000   6.000   0.075   0.001   0.080   0.198   0.195   0.000   0.146
