  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.000   0.375   0.018   0.000   0.039   0.001   0.184
   0.025   6.000   0.000   0.365   0.024   0.000   0.033   0.001   0.181
   0.050   6.000   0.000   0.354   0.029   0.000   0.028   0.001   0.180
   0.075   7.000   0.000   0.344   0.033   0.000   0.024   0.001   0.181
   0.100   7.000   0.000   0.335   0.037   0.000   0.021   0.001   0.184
   0.125   7.000   0.000   0.326   0.042   0.000   0.018   0.000   0.189
   0.150   6.000   0.000   0.318   0.046   0.000   0.015   0.000   0.196
   0.175   7.000   0.000   0.311   0.050   0.000   0.013   0.000   0.205
   0.200   7.000   0.000   0.305   0.054   0.000   0.011   0.000   0.214
   0.225   7.000   0.000   0.299   0.057   0.000   0.010   0.000   0.223
   0.250   7.000   0.000   0.294   0.061   0.000   0.008   0.000   0.233
   0.275   7.000   0.000   0.290   0.065   0.000   0.007   0.000   0.243
   0.300   7.000   0.000   0.286   0.069   0.000   0.005   0.000   0.253
   0.325   7.000   0.000   0.283   0.074   0.000   0.004   0.000   0.262
   0.350   7.000   0.000   0.280   0.078   0.000   0.003   0.000   0.271
   0.375   7.000   0.000   0.277   0.082   0.000   0.003   0.000   0.280
   0.400   7.000   0.000   0.275   0.086   0.000   0.002   0.000   0.288
   0.425   7.000   0.000   0.272   0.090   0.000   0.002   0.000   0.295
   0.450   8.000   0.000   0.270   0.094   0.000   0.001   0.000   0.302
   0.475   8.000   0.000   0.268   0.098   0.000   0.001   0.000   0.308
   0.500   8.000   0.000   0.266   0.102   0.000   0.001   0.000   0.314
   0.525   8.000   0.000   0.264   0.106   0.000   0.000   0.000   0.320
   0.550   8.000   0.000   0.262   0.109   0.000   0.000   0.000   0.325
   0.575   9.000   0.000   0.261   0.113   0.000   0.000   0.000   0.330
   0.600   9.000   0.000   0.259   0.117   0.000   0.000   0.000   0.334
   0.625   9.000   0.000   0.257   0.120   0.000   0.000   0.000   0.339
   0.650   9.000   0.000   0.255   0.124   0.000   0.000   0.000   0.342
   0.675   9.000   0.000   0.254   0.127   0.000   0.000   0.000   0.346
   0.700   9.000   0.000   0.252   0.130   0.000   0.000   0.000   0.350
   0.725   9.000   0.000   0.251   0.134   0.000   0.000   0.000   0.353
   0.750   9.000   0.000   0.249   0.137   0.000   0.000   0.000   0.356
   0.775   9.000   0.000   0.248   0.140   0.000   0.000   0.000   0.359
   0.800   9.000   0.000   0.246   0.142   0.000   0.000   0.000   0.361
   0.825   9.000   0.000   0.245   0.145   0.000   0.000   0.000   0.364
   0.850   9.000   0.000   0.243   0.148   0.000   0.000   0.000   0.366
   0.875   9.000   0.000   0.242   0.150   0.000   0.000   0.000   0.368
   0.900   9.000   0.000   0.241   0.153   0.000   0.000   0.000   0.370
   0.925   9.000   0.000   0.240   0.155   0.000   0.000   0.000   0.372
   0.950   9.000   0.000   0.239   0.157   0.000   0.000   0.000   0.374
   0.975   9.000   0.000   0.238   0.159   0.000   0.000   0.000   0.376
   1.000   9.000   0.000   0.237   0.161   0.000   0.000   0.000   0.377
